"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"Victoria James’s comment: Gue balik aussie or uk aja kali ya","Gue balik aussie or uk aja kali ya","gue balik aussie or uk aja kali ya","gue balik aussie or uk aja kali ya","['gue', 'aussie', 'or', 'uk', 'aja', 'kali']","[gue, aussie, or, uk, aja, kali]","gue aussie or uk aja kali","0","0","2025-02-17 03:33:32","False","True","False","id","positif"
"<÷{WAAR}÷>’s comment: itu yg bilang #kaburajadulu, heh lu aja gk mampu gtuh di negara sendiri apa lgih di negara orang laen🗿","itu yg bilang #kaburajadulu, heh lu aja gk mampu gtuh di negara sendiri apa lgih di negara orang laen🗿","itu yg bilang heh lu aja gk mampu gtuh di negara sendiri apa lgih di negara orang laen","itu yang bilang heh kamu aja tidak mampu gtuh di negara sendiri apa lgih di negara orang laen","['bilang', 'heh', 'aja', 'gtuh', 'negara', 'lgih', 'negara', 'orang', 'laen']","[bilang, heh, aja, gtuh, negara, lgih, negara, orang, laen]","bilang heh aja gtuh negara lgih negara orang laen","0","0","2025-02-17 01:24:49","False","True","False","id","negatif"
"biak hulu 🇩🇪’s comment: bingung🥺 tidak tau bahasa nya","bingung🥺 tidak tau bahasa nya","bingung tidak tau bahasa nya","bingung tidak tau bahasa nya","['bingung', 'tau', 'bahasa']","[bingung, tau, bahasa]","bingung tau bahasa","0","0","2025-02-12 11:29:48","False","True","False","id","netral"
"para pejabat dan koruptor lah yg harus dpertanyakan jiwa nasionalisme ny pak😂😅","para pejabat dan koruptor lah yg harus dpertanyakan jiwa nasionalisme ny pak😂😅","para pejabat dan koruptor lah yg harus dpertanyakan jiwa nasionalisme ny pak","para pejabat dan koruptor lah yang harus dpertanyakan jiwa nasionalisme nya pak","['jabat', 'koruptor', 'dpertanyakan', 'jiwa', 'nasionalisme']","[jabat, koruptor, dpertanyakan, jiwa, nasionalisme]","jabat koruptor dpertanyakan jiwa nasionalisme","1","0","2025-02-14 02:05:42","False","True","False","id","negatif"
"bahlul😂😂😂","bahlul😂😂😂","bahlul","bahlul","['bahlul']","[bahlul]","bahlul","0","0","2025-02-17 19:06:07","False","True","False","hi","negatif"
"NINA’s comment: ngomong opo to sampean ki pak??","ngomong opo to sampean ki pak??","ngomong opo to sampean ki pak","ngomong opo to sampean ki pak","['ngomong', 'opo', 'to', 'sampean', 'ki']","[ngomong, opo, to, sampean, ki]","ngomong opo to sampean ki","0","0","2025-02-22 16:18:44","False","True","False","id","netral"
"Donaruma’s comment: dipaksa Sehat, Di Negara yang Sakit","dipaksa Sehat, Di Negara yang Sakit","dipaksa sehat di negara yang sakit","dipaksa sehat di negara yang sakit","['paksa', 'sehat', 'negara', 'sakit']","[paksa, sehat, negara, sakit]","paksa sehat negara sakit","0","0","2025-02-14 23:12:55","False","True","False","id","negatif"
"AYAM🐟’s comment: gua suka Cara lu bang","gua suka Cara lu bang","gua suka cara lu bang","saya suka cara kamu bang","['suka', 'bang']","[suka, bang]","suka bang","1","0","2025-02-19 11:56:57","False","True","False","id","positif"
"yantisofianty’s comment: yg penting duit ya bang...sy jg pengen klo ada kesempatan,buat memperbaiki kehidupan...urusan Nasionalisme lain lg","yg penting duit ya bang...sy jg pengen klo ada kesempatan,buat memperbaiki kehidupan...urusan Nasionalisme lain lg","yg penting duit ya bangsy jg pengen klo ada kesempatanbuat memperbaiki kehidupanurusan nasionalisme lain lg","yang penting duit ya bangsy jg ingin kalau ada kesempatanbuat memperbaiki kehidupanurusan nasionalisme lain lg","['duit', 'bangsy', 'jg', 'kesempatanbuat', 'baik', 'kehidupanurusan', 'nasionalisme', 'lg']","[duit, bangsy, jg, kesempatanbuat, baik, kehidupanurusan, nasionalisme, lg]","duit bangsy jg kesempatanbuat baik kehidupanurusan nasionalisme lg","0","0","2025-02-18 08:08:22","False","True","False","id","netral"
"Siapa_?’s comment: @a444_","@a444_","","","[]","[]","","1","0","2025-02-13 14:33:52","False","True","False","un","netral"
"Cang wawan’s comment: suatu saat nanti","suatu saat nanti","suatu saat nanti","suatu saat nanti","[]","[]","","0","0","2025-02-10 10:43:28","False","True","False","id","netral"
"𝖘 𝖋𝖔𝖗 𝖘𝖆𝖑𝖑’s comment: @bahlil.lahadalia 😹","@bahlil.lahadalia 😹","lahadalia","lahadalia","['lahadalia']","[lahadalia]","lahadalia","1","0","2025-02-13 10:40:14","False","True","False","un","netral"
"Hi,It's Weni’s comment: udah 3 tahun di malaysia..alhamdulillah senang2 saja..walau kadang rindu makanan Indonesia #kaburajadulu","udah 3 tahun di malaysia..alhamdulillah senang2 saja..walau kadang rindu makanan Indonesia #kaburajadulu","udah 3 tahun di malaysiaalhamdulillah senang2 sajawalau kadang rindu makanan indonesia","sudah 3 tahun di malaysiaalhamdulillah senang2 sajawalau kadang rindu makanan indonesia","['malaysiaalhamdulillah', 'sajawalau', 'kadang', 'rindu', 'makan', 'indonesia']","[malaysiaalhamdulillah, sajawalau, kadang, rindu, makan, indonesia]","malaysiaalhamdulillah sajawalau kadang rindu makan indonesia","29","7","2025-02-15 01:22:20","False","True","False","ms","positif"
"lucky mezaluniah@’s comment: ya udah biarin aja mereka suruh pada pindah ke luar negeri,mngkin mereka nyaman tinggal di luar negeri...","ya udah biarin aja mereka suruh pada pindah ke luar negeri,mngkin mereka nyaman tinggal di luar negeri...","ya udah biarin aja mereka suruh pada pindah ke luar negerimngkin mereka nyaman tinggal di luar negeri","ya sudah biarin aja mereka suruh pada pindah ke luar negerimngkin mereka nyaman tinggal di luar negeri","['biarin', 'aja', 'suruh', 'pindah', 'negerimngkin', 'nyaman', 'tinggal', 'negeri']","[biarin, aja, suruh, pindah, negerimngkin, nyaman, tinggal, negeri]","biarin aja suruh pindah negerimngkin nyaman tinggal negeri","0","0","2025-02-15 14:22:41","False","True","False","id","positif"
"gw pgn ke korsel sm mama gw🗿","gw pgn ke korsel sm mama gw🗿","gw pgn ke korsel sm mama gw","saya ingin ke korsel sama mama saya","['korsel', 'mama']","[korsel, mama]","korsel mama","0","0","2025-02-17 10:03:20","False","True","False","id","positif"
"Naisha Fellizha’s comment: tutor ke sana bangg gw ikuuttt","tutor ke sana bangg gw ikuuttt","tutor ke sana bangg gw ikuuttt","tutor ke sana bangg saya ikuut","['tutor', 'bangg', 'ikuut']","[tutor, bangg, ikuut]","tutor bangg ikuut","1","0","2025-02-13 07:45:23","False","True","False","id","positif"
"Ayu Irawan’s comment: aku juga pengen lagi kaakk 🥺","aku juga pengen lagi kaakk 🥺","aku juga pengen lagi kaakk","saya juga ingin lagi kaakk","['kaakk']","[kaakk]","kaakk","0","0","2025-02-20 03:49:43","False","True","False","id","positif"
"Vanya_cute’s comment: Di indo gajinya dikittt bgt","Di indo gajinya dikittt bgt","di indo gajinya dikittt bgt","di indonesia gajinya dikit banget","['indonesia', 'gaji', 'dikit', 'banget']","[indonesia, gaji, dikit, banget]","indonesia gaji dikit banget","1","0","2025-02-12 19:55:56","False","True","False","id","negatif"
"udah kerja di luar negeri aja, saya doakan semuanya bisa kerja di luar negeri 🔥🔥🔥","udah kerja di luar negeri aja, saya doakan semuanya bisa kerja di luar negeri 🔥🔥🔥","udah kerja di luar negeri aja saya doakan semuanya bisa kerja di luar negeri","sudah kerja di luar negeri aja saya doakan semuanya bisa kerja di luar negeri","['kerja', 'negeri', 'aja', 'doa', 'kerja', 'negeri']","[kerja, negeri, aja, doa, kerja, negeri]","kerja negeri aja doa kerja negeri","2","0","2025-02-18 14:47:12","False","True","False","ms","positif"
"awmxzrx’s comment: jepang segitu tenang nya masa ga kesana 😅","jepang segitu tenang nya masa ga kesana 😅","jepang segitu tenang nya masa ga kesana","jepang segitu tenang nya masa tidak kesana","['jepang', 'segitu', 'tenang', 'kesana']","[jepang, segitu, tenang, kesana]","jepang segitu tenang kesana","1","0","2025-02-19 15:48:13","False","True","False","id","positif"
"lah jadi yg bikin rasa nasionallisme berkurang siapa😂😂😂","lah jadi yg bikin rasa nasionallisme berkurang siapa😂😂😂","lah jadi yg bikin rasa nasionallisme berkurang siapa","lah jadi yang bikin rasa nasionallisme berkurang siapa","['bikin', 'nasionallisme', 'kurang']","[bikin, nasionallisme, kurang]","bikin nasionallisme kurang","0","0","2025-02-22 02:49:49","False","True","False","id","negatif"
"ridoinaja’s comment: pengen pindah ke Jepang tapi cuma bisa ngomong ""SINRA THENSEI""","pengen pindah ke Jepang tapi cuma bisa ngomong ""SINRA THENSEI""","pengen pindah ke jepang tapi cuma bisa ngomong sinra thensei","ingin pindah ke jepang tapi cuma bisa ngomong sinra thensei","['pindah', 'jepang', 'ngomong', 'sinra', 'thensei']","[pindah, jepang, ngomong, sinra, thensei]","pindah jepang ngomong sinra thensei","1","1","2025-02-13 21:24:59","False","True","False","id","positif"
"Mr. Koplak’s comment: pemabok jadi menteri ya ngomongnya oleng terus","pemabok jadi menteri ya ngomongnya oleng terus","pemabok jadi menteri ya ngomongnya oleng terus","pemabok jadi menteri ya ngomongnya oleng terus","['pemabok', 'menteri', 'ngomongnya', 'oleng']","[pemabok, menteri, ngomongnya, oleng]","pemabok menteri ngomongnya oleng","0","0","2025-02-22 06:36:10","False","True","False","id","negatif"
"gajih kecil , pajak di taikin , apa apa mahal , kerja ga ngotak 😭🤣","gajih kecil , pajak di taikin , apa apa mahal , kerja ga ngotak 😭🤣","gajih kecil pajak di taikin apa apa mahal kerja ga ngotak","gajih kecil pajak di taikin apa apa mahal kerja tidak ngotak","['gajih', 'pajak', 'taikin', 'mahal', 'kerja', 'ngotak']","[gajih, pajak, taikin, mahal, kerja, ngotak]","gajih pajak taikin mahal kerja ngotak","0","0","2025-02-18 04:21:02","False","True","False","id","negatif"
"happy happy ka disna.. 😂","happy happy ka disna.. 😂","happy happy ka disna","happy happy ka disna","['happy', 'happy', 'ka', 'disna']","[happy, happy, ka, disna]","happy happy ka disna","0","0","2025-02-20 04:45:32","False","True","False","ms","netral"
"#KABURAJADULU.","#KABURAJADULU.","","","[]","[]","","0","0","2025-02-14 09:55:03","False","True","False","id","positif"
"di negara lgi lebih di hargai malah 😞","di negara lgi lebih di hargai malah 😞","di negara lgi lebih di hargai malah","di negara lgi lebih di hargai malah","['negara', 'lgi', 'harga']","[negara, lgi, harga]","negara lgi harga","0","0","2025-02-28 02:27:39","False","True","False","id","positif"
"Suhendy Aritonang’s comment: ingin pindah ke Korut","ingin pindah ke Korut","ingin pindah ke korut","ingin pindah ke korut","['pindah', 'korut']","[pindah, korut]","pindah korut","1","0","2025-02-21 17:10:04","False","True","False","id","negatif"
"kabur ke LN untuk kerja lebih baik dari kabur ke yordan buat nyari aman","kabur ke LN untuk kerja lebih baik dari kabur ke yordan buat nyari aman","kabur ke ln untuk kerja lebih baik dari kabur ke yordan buat nyari aman","kabur ke ln untuk kerja lebih baik dari kabur ke yordan buat mencari aman","['kabur', 'ln', 'kerja', 'kabur', 'yordan', 'cari', 'aman']","[kabur, ln, kerja, kabur, yordan, cari, aman]","kabur ln kerja kabur yordan cari aman","0","0","2025-02-14 14:50:48","False","True","False","id","positif"
"masgen+62🇮🇩🇲🇾’s comment: Malaysia aja 3 bulan 2 dijit, Indonesia 3 bulan buat bayar kosan.","Malaysia aja 3 bulan 2 dijit, Indonesia 3 bulan buat bayar kosan.","malaysia aja 3 bulan 2 dijit indonesia 3 bulan buat bayar kosan","malaysia aja 3 bulan 2 dijit indonesia 3 bulan buat bayar kosan","['malaysia', 'aja', 'dijit', 'indonesia', 'bayar', 'kosan']","[malaysia, aja, dijit, indonesia, bayar, kosan]","malaysia aja dijit indonesia bayar kosan","0","0","2025-02-18 14:25:57","False","True","False","ms","negatif"
"enakk di luar negri","enakk di luar negri","enakk di luar negri","enakk di luar negri","['enakk', 'negri']","[enakk, negri]","enakk negri","2","0","2025-02-12 09:58:50","False","True","False","id","positif"
"Saya meragukan mu keon","Saya meragukan mu keon","saya meragukan mu keon","saya meragukan mu keon","['ragu', 'keon']","[ragu, keon]","ragu keon","0","0","2025-02-26 19:48:12","False","True","False","id","negatif"
"Birruu.’s comment: pliss aja gw ke Isekai ituu!!","pliss aja gw ke Isekai ituu!!","pliss aja gw ke isekai ituu","pliss aja saya ke isekai ituu","['pliss', 'aja', 'isekai', 'ituu']","[pliss, aja, isekai, ituu]","pliss aja isekai ituu","0","0","2025-02-12 12:20:01","False","True","False","id","positif"
"محمد’s comment: infoo lpk jepang😍","infoo lpk jepang😍","infoo lpk jepang","infoo lpk jepang","['infoo', 'lpk', 'jepang']","[infoo, lpk, jepang]","infoo lpk jepang","1","0","2025-02-13 09:08:39","False","True","False","id","positif"
"อัศวิน’s comment: bahbilil aja bikin Rakyat susah dikira kita budak","bahbilil aja bikin Rakyat susah dikira kita budak","bahbilil aja bikin rakyat susah dikira kita budak","bahbilil aja bikin rakyat susah dikira kita budak","['bahbilil', 'aja', 'bikin', 'rakyat', 'susah', 'budak']","[bahbilil, aja, bikin, rakyat, susah, budak]","bahbilil aja bikin rakyat susah budak","0","0","2025-02-18 02:42:53","False","True","False","id","negatif"
"1998 💙’s comment: lah bodoh amat pemerintah indonesia maaunya kaya sendiri gak mau rakyat nya kaya dasar","lah bodoh amat pemerintah indonesia maaunya kaya sendiri gak mau rakyat nya kaya dasar","lah bodoh amat pemerintah indonesia maaunya kaya sendiri gak mau rakyat nya kaya dasar","lah bodoh amat pemerintah indonesia maaunya kaya sendiri tidak mau rakyat nya kaya dasar","['bodoh', 'perintah', 'indonesia', 'maaunya', 'kaya', 'rakyat', 'kaya', 'dasar']","[bodoh, perintah, indonesia, maaunya, kaya, rakyat, kaya, dasar]","bodoh perintah indonesia maaunya kaya rakyat kaya dasar","0","0","2025-02-20 01:06:19","False","True","False","id","negatif"
"Nayla qiandra tarigan’s comment: aku juga kalo ada duit pengen pindah ke korea 🤣🤣🤣","aku juga kalo ada duit pengen pindah ke korea 🤣🤣🤣","aku juga kalo ada duit pengen pindah ke korea","saya juga kalau ada duit ingin pindah ke korea","['duit', 'pindah', 'korea']","[duit, pindah, korea]","duit pindah korea","1","0","2025-02-12 04:29:55","False","True","False","id","positif"
"Nurii’s comment: kallo saya pindah keluarnegri, negara tujuan ku antara korea, jepang, rusia 🤭
mau banget yaa allah","kallo saya pindah keluarnegri, negara tujuan ku antara korea, jepang, rusia 🤭
mau banget yaa allah","kallo saya pindah keluarnegri negara tujuan ku antara korea jepang rusia mau banget yaa allah","kallo saya pindah keluarnegri negara tujuan saya antara korea jepang rusia mau banget yaa allah","['kallo', 'pindah', 'keluarnegri', 'negara', 'tuju', 'korea', 'jepang', 'rusia', 'banget', 'yaa', 'allah']","[kallo, pindah, keluarnegri, negara, tuju, korea, jepang, rusia, banget, yaa, allah]","kallo pindah keluarnegri negara tuju korea jepang rusia banget yaa allah","0","0","2025-02-16 13:44:11","False","True","False","id","positif"
"produkngapak_’s comment: pak bahlil gak inget abidzar yah ???nantangin malah di tantang bnran loh","pak bahlil gak inget abidzar yah ???nantangin malah di tantang bnran loh","pak bahlil gak inget abidzar yah nantangin malah di tantang bnran loh","pak bahlil tidak inget abidzar yah nantangin malah di tantang bnran loh","['bahlil', 'inget', 'abidzar', 'nantangin', 'tantang', 'bnran', 'loh']","[bahlil, inget, abidzar, nantangin, tantang, bnran, loh]","bahlil inget abidzar nantangin tantang bnran loh","0","0","2025-02-20 06:24:23","False","True","False","id","netral"
"@s4nctuary memosting ulang? mau ikut trend lek?","@s4nctuary memosting ulang? mau ikut trend lek?","memosting ulang mau ikut trend lek","memosting ulang mau ikut trend lek","['memosting', 'ulang', 'trend', 'lek']","[memosting, ulang, trend, lek]","memosting ulang trend lek","0","1","2025-02-13 07:21:54","False","True","False","id","positif"
"’s comment: dijajah londojawir gaji dibawah umr ga manusiawi😂","dijajah londojawir gaji dibawah umr ga manusiawi😂","dijajah londojawir gaji dibawah umr ga manusiawi","dijajah londojawir gaji dibawah umr tidak manusiawi","['jajah', 'londojawir', 'gaji', 'bawah', 'umr', 'manusiawi']","[jajah, londojawir, gaji, bawah, umr, manusiawi]","jajah londojawir gaji bawah umr manusiawi","1","0","2025-02-12 03:55:30","False","True","False","id","negatif"
"Gw belike: lah situ tidak menghargai kami sebagai warga indonesia. wajarlah kami butuh perubahan. 😏😏","Gw belike: lah situ tidak menghargai kami sebagai warga indonesia. wajarlah kami butuh perubahan. 😏😏","gw belike lah situ tidak menghargai kami sebagai warga indonesia wajarlah kami butuh perubahan","saya belike lah situ tidak menghargai kami sebagai warga indonesia wajarlah kami butuh perubahan","['belike', 'situ', 'harga', 'warga', 'indonesia', 'wajar', 'butuh', 'ubah']","[belike, situ, harga, warga, indonesia, wajar, butuh, ubah]","belike situ harga warga indonesia wajar butuh ubah","0","0","2025-03-01 13:54:07","False","True","False","id","positif"
