"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"dk’s comment: padahal nasionalisme tidak harus menetap di negaranya, kalau ada kesempatam sekolah/kerja di LN bagus sukur² ilmu yg d dapat bisa d bawa ke indo utk membangun negri ini","padahal nasionalisme tidak harus menetap di negaranya, kalau ada kesempatam sekolah/kerja di LN bagus sukur² ilmu yg d dapat bisa d bawa ke indo utk membangun negri ini","padahal nasionalisme tidak harus menetap di negaranya kalau ada kesempatam sekolahkerja di ln bagus sukur² ilmu yg d dapat bisa d bawa ke indo utk membangun negri ini","padahal nasionalisme tidak harus menetap di negaranya kalau ada kesempatam sekolahkerja di ln bagus sukur² ilmu yang d dapat bisa d bawa ke indonesia untuk membangun negri ini","nasionalisme tetap negara kesempatam sekolahkerja ln bagus ilmu bawa indonesia bangun negri","positif","1","0","2025-02-13 06:19:41"
"Me.Ariess’s comment: enak ko hidup d indonesia mudah jg cari kerja, kalau punya kenalan sama para penguasa🤣 alhamdullilah 2 taon dri lulus kuliah masi rebahan aja:)","enak ko hidup d indonesia mudah jg cari kerja, kalau punya kenalan sama para penguasa🤣 alhamdullilah 2 taon dri lulus kuliah masi rebahan aja:)","enak ko hidup d indonesia mudah jg cari kerja kalau punya kenalan sama para penguasa alhamdullilah 2 taon dri lulus kuliah masi rebahan aja","enak ko hidup d indonesia mudah jg cari kerja kalau punya kenalan sama para penguasa alhamdullilah 2 taon dri lulus kuliah masi rebahan aja","enak ko hidup indonesia mudah jg cari kerja kenal kuasa alhamdullilah taon dri lulus kuliah mas rebah aja","negatif","0","0","2025-02-17 16:55:34"
"anak muda mending keluar negri deh","anak muda mending keluar negri deh","anak muda mending keluar negri deh","anak muda mending keluar negri deh","anak muda mending negri","negatif","0","0","2025-02-18 13:09:29"
"happiness 103℅’s comment: bukan ssoal nasionalisme tp ini soal perut😂","bukan ssoal nasionalisme tp ini soal perut😂","bukan ssoal nasionalisme tp ini soal perut","bukan ssoal nasionalisme tp ini soal perut","ssoal nasionalisme tp perut","negatif","0","0","2025-02-20 03:47:37"
"pejabat,,nya kebanyakan maling semua,,,","pejabat,,nya kebanyakan maling semua,,,","pejabatnya kebanyakan maling semua","pejabatnya kebanyakan maling semua","jabat banyak maling","negatif","0","0","2025-02-19 17:43:03"
"adŕe’s comment: gak kabur gak mbadok pak de???!","gak kabur gak mbadok pak de???!","gak kabur gak mbadok pak de","tidak kabur tidak mbadok pak de","kabur mbadok de","negatif","0","0","2025-02-19 03:35:34"
"ayo dong,aku juga mau😭","ayo dong,aku juga mau😭","ayo dongaku juga mau","ayo dongaku juga mau","dongaku","positif","0","0","2025-02-14 16:48:58"
"random’s comment: Persyaratan kerja nya banyak banget, umur lah tinggi badan lah harus cakep lah 😒","Persyaratan kerja nya banyak banget, umur lah tinggi badan lah harus cakep lah 😒","persyaratan kerja nya banyak banget umur lah tinggi badan lah harus cakep lah","persyaratan kerja nya banyak banget umur lah tinggi badan lah harus cakep lah","syarat kerja banget umur badan cakep","netral","0","0","2025-02-16 01:15:27"
"duid duid duid duid","duid duid duid duid","duid duid duid duid","duid duid duid duid","duid duid duid duid","negatif","1","0","2025-02-14 07:58:47"
"PedasMaut’s comment: gue mau kabur kak tapi suami GK rela ninggalin keluarga nya😫😫😫","gue mau kabur kak tapi suami GK rela ninggalin keluarga nya😫😫😫","gue mau kabur kak tapi suami gk rela ninggalin keluarga nya","gue mau kabur kak tapi suami tidak rela ninggalin keluarga nya","gue kabur kak suami rela ninggalin keluarga","positif","0","0","2025-02-20 01:09:47"
"dijajah ratusan tahun ga berbenah sama sekali nih negara😁","dijajah ratusan tahun ga berbenah sama sekali nih negara😁","dijajah ratusan tahun ga berbenah sama sekali nih negara","dijajah ratusan tahun tidak berbenah sama sekali nih negara","jajah ratus benah negara","negatif","0","1","2025-02-17 07:51:03"
"pindah planet aja udh, gua bawa wifi tar🗿","pindah planet aja udh, gua bawa wifi tar🗿","pindah planet aja udh gua bawa wifi tar","pindah planet aja sudah saya bawa wifi tar","pindah planet aja bawa wifi tar","netral","0","0","2025-02-18 04:29:58"
"cah rantau.’s comment: nk luar negri mlah lbih di hargai,gk pake tanya lulusanmu apa,pengalamanmu apa,yg penting niat","nk luar negri mlah lbih di hargai,gk pake tanya lulusanmu apa,pengalamanmu apa,yg penting niat","nk luar negri mlah lbih di hargaigk pake tanya lulusanmu apapengalamanmu apayg penting niat","nk luar negri mlah lbih di hargaigk pake tanya lulusanmu apapengalamanmu apayg penting niat","nk negri mlah lbih hargaigk pake lulus apapengalamanmu apayg niat","positif","0","0","2025-02-19 12:46:57"
"BabyGirl’s comment: syarat pekerjaaan diindonesia: Berpenampilan menarik, berpengalaman minimal 1,5 abad sebelum Masehi dalam bidangnya, bisa mengatasi gempa, tsunami, angin topan tinggi 2m,pndidikan S14 pro, gaji 1,5 J.","syarat pekerjaaan diindonesia: Berpenampilan menarik, berpengalaman minimal 1,5 abad sebelum Masehi dalam bidangnya, bisa mengatasi gempa, tsunami, angin topan tinggi 2m,pndidikan S14 pro, gaji 1,5 J.","syarat pekerjaaan diindonesia berpenampilan menarik berpengalaman minimal 15 abad sebelum masehi dalam bidangnya bisa mengatasi gempa tsunami angin topan tinggi 2mpndidikan s14 pro gaji 15 j","syarat pekerjan diindonesia berpenampilan menarik berpengalaman minimal 15 abad sebelum masehi dalam bidangnya bisa mengatasi gempa tsunami angin topan tinggi 2mpndidikan s14 pro gaji 15 j","syarat pekerjan indonesia tampil tarik alam minimal abad masehi bidang atas gempa tsunami angin topan pro gaji","negatif","0","0","2025-02-17 07:01:25"
"Mocchi’s comment: yg dah dapet kerjaan di jepang dan dapat gaji yg lumayan besar juga keren sih gw juga pengen","yg dah dapet kerjaan di jepang dan dapat gaji yg lumayan besar juga keren sih gw juga pengen","yg dah dapet kerjaan di jepang dan dapat gaji yg lumayan besar juga keren sih gw juga pengen","yang dah dapet kerjaan di jepang dan dapat gaji yang lumayan besar juga keren sih saya juga ingin","dah dapet kerja jepang gaji lumayan keren","positif","1","0","2025-02-15 00:05:30"
"xhopsekoban98’s comment: caranya gimana","caranya gimana","caranya gimana","caranya bagaimana","","netral","0","4","2025-02-11 07:34:31"
"SAYA CINTA NKRI,TAPI NKRI NYA MALAH MENCINTAI PARA PEJABAT DAN GOLONGAN ELIT YANG PUNYA KUASA 😭😭😭","SAYA CINTA NKRI,TAPI NKRI NYA MALAH MENCINTAI PARA PEJABAT DAN GOLONGAN ELIT YANG PUNYA KUASA 😭😭😭","saya cinta nkritapi nkri nya malah mencintai para pejabat dan golongan elit yang punya kuasa","saya cinta nkritapi nkri nya malah mencintai para pejabat dan golongan elit yang punya kuasa","cinta nkritapi nkri cinta jabat golong elit kuasa","negatif","0","0","2025-02-19 10:39:22"
"tyas୨ৎ’s comment: #kaburajadulu @mirsss🕊️ @haihes ayo ke arab jadi tenaga kesehatan","#kaburajadulu @mirsss🕊️ @haihes ayo ke arab jadi tenaga kesehatan","ayo ke arab jadi tenaga kesehatan","ayo ke arab jadi tenaga kesehatan","arab tenaga sehat","positif","0","0","2025-02-20 04:06:52"
"Samsul ajak lah bro...perwakilan anak muda","Samsul ajak lah bro...perwakilan anak muda","samsul ajak lah broperwakilan anak muda","samsul ajak lah broperwakilan anak muda","samsul ajak broperwakilan anak muda","positif","0","0","2025-02-10 07:08:29"
"Amel’s comment: langsung curhat ke nadiaumara","langsung curhat ke nadiaumara","langsung curhat ke nadiaumara","langsung curhat ke nadiaumara","langsung curhat nadiaumara","netral","0","0","2025-02-19 10:01:00"
"lilyn’s comment: @Chesiee❤️‍🔥 meragukan nasionalisme gatuh😂","@Chesiee❤️‍🔥 meragukan nasionalisme gatuh😂","meragukan nasionalisme gatuh","meragukan nasionalisme gatuh","ragu nasionalisme gatuh","negatif","0","2","2025-02-16 00:56:51"
"jeje’s comment: yang penting bisa menyesuaikan diri dan lingkungan, mental kuat,modal besar,cari kerjaan yang pas perbanyak dan perdalam banyak skil","yang penting bisa menyesuaikan diri dan lingkungan, mental kuat,modal besar,cari kerjaan yang pas perbanyak dan perdalam banyak skil","yang penting bisa menyesuaikan diri dan lingkungan mental kuatmodal besarcari kerjaan yang pas perbanyak dan perdalam banyak skil","yang penting bisa menyesuaikan diri dan lingkungan mental kuatmodal besarcari kerjaan yang pas perbanyak dan perdalam banyak skil","sesuai lingkung mental kuatmodal besarcari kerja pas banyak dalam skil","netral","0","0","2025-02-16 06:51:28"
"UncLe ToM🦁💤’s comment: yg nahan gas elpiji itu dipertanyakan nasionalismenya😹🤣🤣🤣bohlil²","yg nahan gas elpiji itu dipertanyakan nasionalismenya😹🤣🤣🤣bohlil²","yg nahan gas elpiji itu dipertanyakan nasionalismenyabohlil²","yang nahan gas elpiji itu dipertanyakan nasionalismenyabohlil²","nahan gas elpiji","negatif","1","0","2025-02-12 03:23:10"
"info lokerrr","info lokerrr","info lokerrr","info loker","info loker","positif","1","1","2025-02-12 11:11:50"
"KENAPA NEGERI ORANG TERLIHAT INDAH.. KARNA KAMU DATANG MENCARI REZKI DAN MENIKMATI HIBURAN YG SUDAH TERJADI..TIDAK DENGAN BOM ATOMNYA..
KENAPA DI NEGARA SENDIRI TERASA BERAT KARNA KAMU MEMUPUK HARAP.","KENAPA NEGERI ORANG TERLIHAT INDAH.. KARNA KAMU DATANG MENCARI REZKI DAN MENIKMATI HIBURAN YG SUDAH TERJADI..TIDAK DENGAN BOM ATOMNYA..
KENAPA DI NEGARA SENDIRI TERASA BERAT KARNA KAMU MEMUPUK HARAP.","kenapa negeri orang terlihat indah karna kamu datang mencari rezki dan menikmati hiburan yg sudah terjaditidak dengan bom atomnya kenapa di negara sendiri terasa berat karna kamu memupuk harap","kenapa negeri orang terlihat indah karena kamu datang mencari rezki dan menikmati hiburan yang sudah terjaditidak dengan bom atomnya kenapa di negara sendiri terasa berat karena kamu memupuk harap","negeri orang indah cari rezki nikmat hibur terjaditidak bom atom negara berat pupuk harap","netral","0","1","2025-02-11 17:44:17"
"Simplyitin’s comment: Udah #kaburajadulu sejak 2021 😅","Udah #kaburajadulu sejak 2021 😅","udah sejak 2021","sudah sejak 2021","","positif","0","0","2025-02-15 17:52:15"
"Fadilaa_young🌱’s comment: bismillah jepang💗","bismillah jepang💗","bismillah jepang","bismillah jepang","bismillah jepang","positif","0","0","2025-02-11 10:34:17"
"shha’s comment: manifestinggg","manifestinggg","manifestinggg","manifesting","manifesting","positif","0","0","2025-02-16 03:34:28"
"❤️‍🩹’s comment: Aniesss sengkuni gmn nasib nya 😂🙏","Aniesss sengkuni gmn nasib nya 😂🙏","aniesss sengkuni gmn nasib nya","anies sengkuni bagaimana nasib nya","anies sengkuni nasib","netral","14","311","2025-02-12 09:00:35"
"RZY’s comment: klo orang banyak duit mah enteng klo ngomong","klo orang banyak duit mah enteng klo ngomong","klo orang banyak duit mah enteng klo ngomong","kalau orang banyak duit mah enteng kalau ngomong","orang duit enteng ngomong","negatif","0","0","2025-02-17 11:52:45"
"mommyado593’s comment: pak Prabowo aja dulu kabur ...kli aja habis kabur JD presiden 🤣🤣🙏","pak Prabowo aja dulu kabur ...kli aja habis kabur JD presiden 🤣🤣🙏","pak prabowo aja dulu kabur kli aja habis kabur jd presiden","pak prabowo aja dulu kabur kli aja habis kabur jadi presiden","prabowo aja kabur kli aja habis kabur presiden","negatif","0","0","2025-02-17 12:05:04"
"Reza’s comment: 2 tahun lagi otw jepang🗿","2 tahun lagi otw jepang🗿","2 tahun lagi otw jepang","2 tahun lagi otw jepang","otw jepang","positif","0","0","2025-02-16 08:26:42"
"jujur udah muak kerja di indo.","jujur udah muak kerja di indo.","jujur udah muak kerja di indo","jujur sudah muak kerja di indonesia","jujur muak kerja indonesia","negatif","1","0","2025-02-13 03:51:30"
"_XOXO_’s comment: Jika kami tinggal di dalam negri apakah bapak perhatian dengan ekonomi kita?","Jika kami tinggal di dalam negri apakah bapak perhatian dengan ekonomi kita?","jika kami tinggal di dalam negri apakah bapak perhatian dengan ekonomi kita","jika kami tinggal di dalam negri apakah bapak perhatian dengan ekonomi kita","tinggal negri perhati ekonomi","negatif","2","0","2025-02-15 06:50:42"
"pebriii?’s comment: gaada modal buat kabur
#gakaburdulu","gaada modal buat kabur
#gakaburdulu","gaada modal buat kabur","gaada modal buat kabur","gaada modal kabur","negatif","76","4","2025-02-11 23:04:48"
"black amore’s comment: saya di tawarkan sama teman kerja di jepan cuman biaya kesana besar","saya di tawarkan sama teman kerja di jepan cuman biaya kesana besar","saya di tawarkan sama teman kerja di jepan cuman biaya kesana besar","saya di tawarkan sama teman kerja di jepan cuman biaya kesana besar","tawar teman kerja jepan cuman biaya kesana","netral","0","0","2025-02-15 16:37:47"
"Sugar’s comment: Kalo orientasinya biar dapet duit lebih banyak, ya jangan jadi pegawai. Jadi Pengusaha, cari peluang. Kalo belum punya duit buat buka usaha, ya kerja dulu. Kumpulin duit.","Kalo orientasinya biar dapet duit lebih banyak, ya jangan jadi pegawai. Jadi Pengusaha, cari peluang. Kalo belum punya duit buat buka usaha, ya kerja dulu. Kumpulin duit.","kalo orientasinya biar dapet duit lebih banyak ya jangan jadi pegawai jadi pengusaha cari peluang kalo belum punya duit buat buka usaha ya kerja dulu kumpulin duit","kalau orientasinya biar dapet duit lebih banyak ya jangan jadi pegawai jadi pengusaha cari peluang kalau belum punya duit buat buka usaha ya kerja dulu kumpulin duit","orientasi biar dapet duit pegawai usaha cari peluang duit buka usaha kerja kumpulin duit","negatif","0","0","2025-02-15 15:57:37"
"Mad Foodie’s comment: saya rasa perusahaan di seluruh Indonesia banyak d tekan oleh pajak pemerintah, sehingga gajih yg d dapat untuk buruh di kurangi, contoh perusahaan yg sama di luar negeri bisa menggajih karyawan","saya rasa perusahaan di seluruh Indonesia banyak d tekan oleh pajak pemerintah, sehingga gajih yg d dapat untuk buruh di kurangi, contoh perusahaan yg sama di luar negeri bisa menggajih karyawan","saya rasa perusahaan di seluruh indonesia banyak d tekan oleh pajak pemerintah sehingga gajih yg d dapat untuk buruh di kurangi contoh perusahaan yg sama di luar negeri bisa menggajih karyawan","saya rasa perusahaan di seluruh indonesia banyak d tekan oleh pajak pemerintah sehingga gajih yang d dapat untuk buruh di kurangi contoh perusahaan yang sama di luar negeri bisa menggajih karyawan","usaha indonesia tekan pajak perintah gajih buruh kurang contoh usaha negeri gajih karyawan","positif","0","1","2025-02-15 10:44:33"
"Sharon’s comment: g usah bahas nasionalisme, salah satu materi tes CPNS itu tentang nasionalisme, dan ANDA bisa jadi Mentri tanpa melalui tes apapun!","g usah bahas nasionalisme, salah satu materi tes CPNS itu tentang nasionalisme, dan ANDA bisa jadi Mentri tanpa melalui tes apapun!","g usah bahas nasionalisme salah satu materi tes cpns itu tentang nasionalisme dan anda bisa jadi mentri tanpa melalui tes apapun","tidak usah bahas nasionalisme salah satu materi tes cpns itu tentang nasionalisme dan anda bisa jadi mentri tanpa melalui tes apapun","bahas nasionalisme salah materi tes cpns nasionalisme tri tes apa","negatif","1","1","2025-02-12 04:22:52"
"Dheka B’s comment: yang diragukan nasionalisme nya itu ya para koruptor pa, bukan warga negara yg berusaha untuk mencapai kemakmuran diri nya.","yang diragukan nasionalisme nya itu ya para koruptor pa, bukan warga negara yg berusaha untuk mencapai kemakmuran diri nya.","yang diragukan nasionalisme nya itu ya para koruptor pa bukan warga negara yg berusaha untuk mencapai kemakmuran diri nya","yang diragukan nasionalisme nya itu ya para koruptor pa bukan warga negara yang berusaha untuk mencapai kemakmuran diri nya","ragu nasionalisme koruptor pa warga negara usaha capai makmur","negatif","0","0","2025-02-16 06:25:05"
"gus_T1’s comment: saya pindah ke indomart aja lah","saya pindah ke indomart aja lah","saya pindah ke indomart aja lah","saya pindah ke indomart aja lah","pindah indomart aja","negatif","0","0","2025-02-14 15:34:12"
"πleo’s comment: Kenapa berita begini muncul nya di saat udah mau tamat kuliah, Apakah pertanda?😆😆","Kenapa berita begini muncul nya di saat udah mau tamat kuliah, Apakah pertanda?😆😆","kenapa berita begini muncul nya di saat udah mau tamat kuliah apakah pertanda","kenapa berita begini muncul nya di saat sudah mau tamat kuliah apakah pertanda","berita muncul tamat kuliah tanda","netral","0","0","2025-02-17 06:33:43"
"frexyn’s comment: aigoo 😂","aigoo 😂","aigoo","aigoo","aigoo","netral","0","0","2025-02-16 04:38:35"
