"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"aku GK rubuh rubuh gedang,, aku tetep I love u indonisia.. aku metu lahir neng tanah Jawa indo, mangan pertama seng tak pangan Yo padi dri tanah Jawa indo ini,, apapun aku tetep di indo,","aku GK rubuh rubuh gedang,, aku tetep I love u indonisia.. aku metu lahir neng tanah Jawa indo, mangan pertama seng tak pangan Yo padi dri tanah Jawa indo ini,, apapun aku tetep di indo,","aku gk rubuh rubuh gedang aku tetep i love u indonisia aku metu lahir neng tanah jawa indo mangan pertama seng tak pangan yo padi dri tanah jawa indo ini apapun aku tetep di indo","saya tidak rubuh rubuh gedang saya tetep i love kamu indonisia saya metu lahir neng tanah jawa indonesia mangan pertama seng tak pangan yo padi dri tanah jawa indonesia ini apapun saya tetep di indonesia","rubuh rubuh gedang tetep love indonisia metu lahir neng tanah jawa indonesia mangan seng pangan yo padi dri tanah jawa indonesia apa tetep indonesia","negatif","0","0","2025-02-20 06:12:25"
"perkaya diri sendiri saja pak ga usah mikirin orang2 yg kerja keluar negri emang KLO ga kerja disana, diindonesia bapak mau menampung dan memberi pekerjaan sesuai kemampuan nya","perkaya diri sendiri saja pak ga usah mikirin orang2 yg kerja keluar negri emang KLO ga kerja disana, diindonesia bapak mau menampung dan memberi pekerjaan sesuai kemampuan nya","perkaya diri sendiri saja pak ga usah mikirin orang2 yg kerja keluar negri emang klo ga kerja disana diindonesia bapak mau menampung dan memberi pekerjaan sesuai kemampuan nya","perkaya diri sendiri saja pak tidak usah mikirin orang2 yang kerja keluar negri memang kalau tidak kerja disana diindonesia bapak mau menampung dan memberi pekerjaan sesuai kemampuan nya","kaya mikirin kerja negri kerja sana indonesia tampung kerja sesuai mampu","negatif","0","0","2025-02-20 01:45:19"
"Dea Joo’s comment: 🔥🔥🔥 Salam Dari Macau .....
Indonesia tetap ada dlm paket khusus kami
""DOA bagi bangsa "" ini bentuk rasa Nasionalisme kami pak","🔥🔥🔥 Salam Dari Macau .....
Indonesia tetap ada dlm paket khusus kami
""DOA bagi bangsa "" ini bentuk rasa Nasionalisme kami pak","salam dari macau indonesia tetap ada dlm paket khusus kami doa bagi bangsa ini bentuk rasa nasionalisme kami pak","salam dari macau indonesia tetap ada dlm paket khusus kami doa bagi bangsa ini bentuk rasa nasionalisme kami pak","salam macau indonesia dlm paket khusus doa bangsa bentuk nasionalisme","netral","1","0","2025-02-19 05:05:43"
"untitled’s comment: bodo amat, gue lebih milih hidup waras","bodo amat, gue lebih milih hidup waras","bodo amat gue lebih milih hidup waras","bodo amat gue lebih milih hidup waras","bodo gue milih hidup waras","netral","0","0","2025-02-17 05:42:37"
"🅷🅸🅼🅰_🆈🆄🅺🅰’s comment: Lu punya skill mending kabur,krn di negara org skill lu lebih di hargai","Lu punya skill mending kabur,krn di negara org skill lu lebih di hargai","lu punya skill mending kaburkrn di negara org skill lu lebih di hargai","kamu punya skill mending kaburkrn di negara orang skill kamu lebih di hargai","skill mending kaburkrn negara orang skill harga","positif","0","0","2025-02-17 08:50:35"
"pajrrr🤟🤙’s comment: cuma uang nya yang ga ada","cuma uang nya yang ga ada","cuma uang nya yang ga ada","cuma uang nya yang tidak ada","uang","netral","0","0","2025-02-16 06:29:09"
"marjan’s comment: realita saja manusia butuh duit buat makan","realita saja manusia butuh duit buat makan","realita saja manusia butuh duit buat makan","realita saja manusia butuh duit buat makan","realita manusia butuh duit makan","netral","0","0","2025-02-19 01:49:15"
"wong_cilik’s comment: cangkeman","cangkeman","cangkeman","cangkeman","cangkeman","netral","0","0","2025-02-16 05:37:38"
"PENGGUNAANDA’s comment: GINI KATANYA KETURUNAN RAJA JAWA","GINI KATANYA KETURUNAN RAJA JAWA","gini katanya keturunan raja jawa","gini katanya keturunan raja jawa","gin turun raja jawa","netral","1","0","2025-02-12 10:25:12"
"andi.alam07’s comment: info kerjaan bang","info kerjaan bang","info kerjaan bang","info kerjaan bang","info kerja bang","netral","1","0","2025-02-12 09:59:37"
"𝙃𝙖𝙣𝙯𝙯'𝙊𝙨𝙖𝙠𝙖☠’s comment: di indo harus S1 BROO🤣","di indo harus S1 BROO🤣","di indo harus s1 broo","di indonesia harus s1 broo","indonesia broo","netral","0","0","2025-02-23 09:36:18"
"Annisa Alhakim’s comment: Lebih ngeraguin lagi pejabat yang ga amah dengan korupsi hak rakyat pak saya mah. NGACA!! 🤣🤣","Lebih ngeraguin lagi pejabat yang ga amah dengan korupsi hak rakyat pak saya mah. NGACA!! 🤣🤣","lebih ngeraguin lagi pejabat yang ga amah dengan korupsi hak rakyat pak saya mah ngaca","lebih ngeraguin lagi pejabat yang tidak amah dengan korupsi hak rakyat pak saya mah ngaca","ngeraguin jabat amah korupsi hak rakyat ngaca","negatif","0","0","2025-02-16 07:29:59"
"Tulang Punggung’s comment: dah kabur dari dulu aqu kaaa 😌😌","dah kabur dari dulu aqu kaaa 😌😌","dah kabur dari dulu aqu kaaa","dah kabur dari dulu aqu ka","dah kabur aqu ka","positif","0","0","2025-02-15 15:46:11"
"dapa🇲🇽’s comment: @𝙩𝙪𝙣𝙜𝙜𝙜𝙜🐦 ayo Lee sido budal gak?🤣","@𝙩𝙪𝙣𝙜𝙜𝙜𝙜🐦 ayo Lee sido budal gak?🤣","ayo lee sido budal gak","ayo lee sido budal tidak","lee sido budal","positif","1","3","2025-02-18 07:33:16"
"ikun ximenes’s comment: emang nasionalisme yg ngasih makan","emang nasionalisme yg ngasih makan","emang nasionalisme yg ngasih makan","memang nasionalisme yang ngasih makan","nasionalisme ngasih makan","negatif","0","0","2025-02-17 05:12:47"
"cinta sendirian itu ga enakk 🙏🏻","cinta sendirian itu ga enakk 🙏🏻","cinta sendirian itu ga enakk","cinta sendirian itu tidak enakk","cinta enakk","netral","0","0","2025-02-15 16:02:55"
"𝐀𝐦𝐚𝐫 𝐊𝐡𝐚𝐝𝐚𝐯𝐢’s comment: Korupsi bebas tanpa hukuman yg sepadan 😭","Korupsi bebas tanpa hukuman yg sepadan 😭","korupsi bebas tanpa hukuman yg sepadan","korupsi bebas tanpa hukuman yang sepadan","korupsi bebas hukum padan","negatif","0","0","2025-02-16 15:10:10"
"Berbinar_mymine🔥’s comment: terlalu banyak aturan akhirnya gak teratur 😤","terlalu banyak aturan akhirnya gak teratur 😤","terlalu banyak aturan akhirnya gak teratur","terlalu banyak aturan akhirnya tidak teratur","atur atur","positif","0","0","2025-02-19 15:44:52"
"sintongpardamean1’s comment: siapa pun klian yg sudah pindah please ajak aku dong..","siapa pun klian yg sudah pindah please ajak aku dong..","siapa pun klian yg sudah pindah please ajak aku dong","siapa pun klian yang sudah pindah please ajak saya dong","klian pindah please ajak","positif","0","0","2025-02-16 04:15:29"
"Zena Manna’s comment: jangan pulang sebelum jadi bos muda di negara sendiri","jangan pulang sebelum jadi bos muda di negara sendiri","jangan pulang sebelum jadi bos muda di negara sendiri","jangan pulang sebelum jadi bos muda di negara sendiri","pulang bos muda negara","negatif","0","0","2025-02-28 16:14:32"
"Alex's Supink’s comment: negri tidak memberi kesejahteraan ..
semakin hari semakin hancur saja ekonomi kami .. lapangan pekerjaan tidak ada","negri tidak memberi kesejahteraan ..
semakin hari semakin hancur saja ekonomi kami .. lapangan pekerjaan tidak ada","negri tidak memberi kesejahteraan semakin hari semakin hancur saja ekonomi kami lapangan pekerjaan tidak ada","negri tidak memberi kesejahteraan semakin hari semakin hancur saja ekonomi kami lapangan pekerjaan tidak ada","negri sejahtera hancur ekonomi lapang kerja","negatif","0","0","2025-02-16 15:49:53"
"Wang kamek44’s comment: Dengan tegas dan kesadaran penuh saya memang tidak ada jiwa nasionalisme, mau apa kau??
lagian gak ada untung nya buat aku nasionalisme dg tidak nya juga gak ngaruh sama aja","Dengan tegas dan kesadaran penuh saya memang tidak ada jiwa nasionalisme, mau apa kau??
lagian gak ada untung nya buat aku nasionalisme dg tidak nya juga gak ngaruh sama aja","dengan tegas dan kesadaran penuh saya memang tidak ada jiwa nasionalisme mau apa kau lagian gak ada untung nya buat aku nasionalisme dg tidak nya juga gak ngaruh sama aja","dengan tegas dan kesadaran penuh saya memang tidak ada jiwa nasionalisme mau apa kamu lagian tidak ada untung nya buat saya nasionalisme dg tidak nya juga tidak ngaruh sama aja","sadar penuh jiwa nasionalisme untung nasionalisme dg ngaruh aja","negatif","0","0","2025-03-03 05:53:22"
"RN JA’s comment: ih gemes sih mas🤣","ih gemes sih mas🤣","ih gemes sih mas","ih gemes sih mas","gemes mas","netral","0","0","2025-02-15 20:57:39"
"sean’s comment: nasionalisme😏😏😏","nasionalisme😏😏😏","nasionalisme","nasionalisme","nasionalisme","negatif","0","0","2025-02-16 01:40:19"
"PAULUS 'n The GANK'S🍷🍾’s comment: SAYA HERAN DENGAN PEMIMPIN PEMIMPIN DI NEGERI INI, KOK MUKANYA GA ADA YANG ENAK DILIHAT🤔","SAYA HERAN DENGAN PEMIMPIN PEMIMPIN DI NEGERI INI, KOK MUKANYA GA ADA YANG ENAK DILIHAT🤔","saya heran dengan pemimpin pemimpin di negeri ini kok mukanya ga ada yang enak dilihat","saya heran dengan pemimpin pemimpin di negeri ini kok mukanya tidak ada yang enak dilihat","heran pimpin pimpin negeri muka enak","negatif","0","0","2025-02-20 09:05:27"
"Jangan berharap’s comment: Pejabat indo enak naik mobil tinotinotino","Pejabat indo enak naik mobil tinotinotino","pejabat indo enak naik mobil tinotinotino","pejabat indonesia enak naik mobil tinotinotino","jabat indonesia enak mobil tinotinotino","negatif","0","0","2025-02-22 06:21:57"
"amosspanjaitaan’s comment: emang lebih baik #kaburajadulu","emang lebih baik #kaburajadulu","emang lebih baik","memang lebih baik","","positif","13","0","2025-02-14 13:42:48"
"asepnt’s comment: nasionalisme itu apa? apakah merusak dari dalam termasuk nasionalisme?","nasionalisme itu apa? apakah merusak dari dalam termasuk nasionalisme?","nasionalisme itu apa apakah merusak dari dalam termasuk nasionalisme","nasionalisme itu apa apakah merusak dari dalam termasuk nasionalisme","nasionalisme rusak nasionalisme","netral","2","1","2025-02-13 05:50:35"
"Yamashirou’s comment: rasa nasionalisme pejabat kan ngerendahin rakyat","rasa nasionalisme pejabat kan ngerendahin rakyat","rasa nasionalisme pejabat kan ngerendahin rakyat","rasa nasionalisme pejabat kan ngerendahin rakyat","nasionalisme jabat ngerendahin rakyat","negatif","1","0","2025-02-12 08:56:19"
"SanGuanFarm #SGf’s comment: bahlil =hama","bahlil =hama","bahlil hama","bahlil hama","bahlil hama","negatif","1","0","2025-02-18 00:09:51"
"Saingan mu bukan mereka yg kabur tapi 1. Anak cucu menteri, anak cucu petinggi partai, ponakan nya, sepupunya, temennya, tetangganya, temen sma nya, temen smp nya, keluarga pembantu nya.. modarr ga tuh? 🤣","Saingan mu bukan mereka yg kabur tapi 1. Anak cucu menteri, anak cucu petinggi partai, ponakan nya, sepupunya, temennya, tetangganya, temen sma nya, temen smp nya, keluarga pembantu nya.. modarr ga tuh? 🤣","saingan mu bukan mereka yg kabur tapi 1 anak cucu menteri anak cucu petinggi partai ponakan nya sepupunya temennya tetangganya temen sma nya temen smp nya keluarga pembantu nya modarr ga tuh","saingan mu bukan mereka yang kabur tapi 1 anak cucu menteri anak cucu petinggi partai ponakan nya sepupunya temennya tetangganya temen sma nya temen smp nya keluarga pembantu nya modarr tidak tuh","saing kabur anak cucu menteri anak cucu petinggi partai ponakan sepupu temennya tetangga temen sma temen smp keluarga bantu modarr","negatif","0","0","2025-02-14 15:17:36"
"Fadli’s comment: ngapain di perduliin","ngapain di perduliin","ngapain di perduliin","ngapain di perduliin","ngapain perduliin","netral","0","0","2025-02-19 08:39:03"
"naomirlaruan’s comment: Mau kabur tp mama ga dukung🗿","Mau kabur tp mama ga dukung🗿","mau kabur tp mama ga dukung","mau kabur tp mama tidak dukung","kabur tp mama dukung","positif","0","0","2025-02-16 03:32:07"
"prilea’s comment: ya allah mudahkan hamba untuk pindah ke luar negri juga 😩","ya allah mudahkan hamba untuk pindah ke luar negri juga 😩","ya allah mudahkan hamba untuk pindah ke luar negri juga","ya allah mudahkan hamba untuk pindah ke luar negri juga","allah mudah hamba pindah negri","positif","0","0","2025-02-18 09:03:23"
"pengen,tp harus bakti pada bapak yang sedang di rawat karena stroke 😭","pengen,tp harus bakti pada bapak yang sedang di rawat karena stroke 😭","pengentp harus bakti pada bapak yang sedang di rawat karena stroke","pengentp harus bakti pada bapak yang sedang di rawat karena stroke","pengentp bakti rawat stroke","negatif","0","0","2025-02-10 12:30:12"
"Mujiati Anggita noufal’s comment: kejepang kaburnya ..disana, lagi kekurangan jumlah penduduk yaa😁byk rumah kosong juga","kejepang kaburnya ..disana, lagi kekurangan jumlah penduduk yaa😁byk rumah kosong juga","kejepang kaburnya disana lagi kekurangan jumlah penduduk yaabyk rumah kosong juga","kejepang kaburnya disana lagi kekurangan jumlah penduduk yaabyk rumah kosong juga","kejepang kabur sana kurang duduk yaabyk rumah kosong","netral","0","0","2025-02-20 08:45:22"
"mimisimimi’s comment: pindah aja man teman , kalo disana kalian bisa angkat derajat diri sendiri dan keluargamu.. kudukung man teman..","pindah aja man teman , kalo disana kalian bisa angkat derajat diri sendiri dan keluargamu.. kudukung man teman..","pindah aja man teman kalo disana kalian bisa angkat derajat diri sendiri dan keluargamu kudukung man teman","pindah aja man teman kalau disana kalian bisa angkat derajat diri sendiri dan keluargamu kudukung man teman","pindah aja man teman sana angkat derajat keluarga dukung man teman","positif","1","0","2025-02-13 14:54:02"
"Ngomong doang tu Bapak
gk tau gaji gede Melangitt di Luar 😂😂","Ngomong doang tu Bapak
gk tau gaji gede Melangitt di Luar 😂😂","ngomong doang tu bapak gk tau gaji gede melangitt di luar","ngomong doang itu bapak tidak tau gaji gede melangitt di luar","ngomong doang tau gaji gede melangitt","negatif","0","0","2025-02-19 10:51:05"
"Kocak, gimana ya jelasinnya😭😂","Kocak, gimana ya jelasinnya😭😂","kocak gimana ya jelasinnya","kocak bagaimana ya jelasinnya","kocak jelasinnya","netral","1","0","2025-02-12 15:27:54"
"purorone’s comment: manifesting #kaburajadulu setelah aku sidang dan dapat ijazah S1","manifesting #kaburajadulu setelah aku sidang dan dapat ijazah S1","manifesting setelah aku sidang dan dapat ijazah s1","manifesting setelah saya sidang dan dapat ijazah s1","manifesting sidang ijazah","positif","0","0","2025-02-11 15:25:04"
"mailaniegyna’s comment: saya malah lebih meragukan bpak wkwkwk #kaburajadulu","saya malah lebih meragukan bpak wkwkwk #kaburajadulu","saya malah lebih meragukan bpak wkwkwk","saya malah lebih meragukan bpak wkwkwk","ragu bpak wkwkwk","negatif","0","0","2025-02-20 07:24:44"
"elvaraa’s comment: bissmillah jepang🤲🏻","bissmillah jepang🤲🏻","bissmillah jepang","bissmillah jepang","bissmillah jepang","positif","0","0","2025-02-19 17:02:09"
"mantap pokoknya pejuang uang di indo gk ada yg di harapkan","mantap pokoknya pejuang uang di indo gk ada yg di harapkan","mantap pokoknya pejuang uang di indo gk ada yg di harapkan","mantap pokoknya pejuang uang di indonesia tidak ada yang di harapkan","mantap pokok juang uang indonesia harap","negatif","1","0","2025-02-13 00:19:15"
"D'Cahyo’s comment: Petinggi Negara sibuk Berpolitik saja, mengadu domba masyarakat. ujungnya mereka yg kaya raya 😂. jangan salahkan Rakyat juga berhak bahagia.","Petinggi Negara sibuk Berpolitik saja, mengadu domba masyarakat. ujungnya mereka yg kaya raya 😂. jangan salahkan Rakyat juga berhak bahagia.","petinggi negara sibuk berpolitik saja mengadu domba masyarakat ujungnya mereka yg kaya raya jangan salahkan rakyat juga berhak bahagia","petinggi negara sibuk berpolitik saja mengadu domba masyarakat ujungnya mereka yang kaya raya jangan salahkan rakyat juga berhak bahagia","petinggi negara sibuk politik adu domba masyarakat ujung kaya raya salah rakyat hak bahagia","negatif","1","0","2025-02-16 11:32:51"
"Rangers Pink’s comment: Pontang panting ngelamar kerja gk di terima”. Kualifikasi nya mencari yg sempurna, bukan yg bisa kerja!!! Uda punya pengalaman kerja , tpi pas interview yaa uda 29 th ya, uda menikah dan punya anak juga yaa. Lahh emang HRD gk baca CV ya?? Bearti dia baca skill dan pengalaman ajj sampai gk tau umur dan status. Benci banget sama HRD” model gitu. HRD Said, Kamu istirahat lahiran 1 th ni ya emang kamu masih ingat Excel dan Ms word?? Dalam hati saya istirahat lahiran bukan hilang ingatan buk buk","Pontang panting ngelamar kerja gk di terima”. Kualifikasi nya mencari yg sempurna, bukan yg bisa kerja!!! Uda punya pengalaman kerja , tpi pas interview yaa uda 29 th ya, uda menikah dan punya anak juga yaa. Lahh emang HRD gk baca CV ya?? Bearti dia baca skill dan pengalaman ajj sampai gk tau umur dan status. Benci banget sama HRD” model gitu. HRD Said, Kamu istirahat lahiran 1 th ni ya emang kamu masih ingat Excel dan Ms word?? Dalam hati saya istirahat lahiran bukan hilang ingatan buk buk","pontang panting ngelamar kerja gk di terima kualifikasi nya mencari yg sempurna bukan yg bisa kerja uda punya pengalaman kerja tpi pas interview yaa uda 29 th ya uda menikah dan punya anak juga yaa lahh emang hrd gk baca cv ya bearti dia baca skill dan pengalaman ajj sampai gk tau umur dan status benci banget sama hrd model gitu hrd said kamu istirahat lahiran 1 th ni ya emang kamu masih ingat excel dan ms word dalam hati saya istirahat lahiran bukan hilang ingatan buk buk","pontang panting ngelamar kerja tidak di terima kualifikasi nya mencari yang sempurna bukan yang bisa kerja uda punya pengalaman kerja tpi pas interview yaa uda 29 tahun ya uda menikah dan punya anak juga yaa lahh memang hrd tidak baca cv ya bearti dia baca skill dan pengalaman ajj sampai tidak tau umur dan status benci banget sama hrd model begitu hrd said kamu istirahat lahiran 1 tahun ini ya memang kamu masih ingat excel dan ms word dalam hati saya istirahat lahiran bukan hilang ingatan buk buk","pontang panting ngelamar kerja terima kualifikasi cari sempurna kerja uda alam kerja tpi pas interview yaa uda uda meni anak yaa lahh hrd baca cv bearti baca skill alam ajj tau umur status benci banget hrd model hrd said istirahat lahir excel ms word hati istirahat lahir hilang ingat buk buk","negatif","0","0","2025-02-14 14:21:09"
