text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
"panggilsajajosh’s comment: nasionalisme kau bilang?? atur dulu kebijakan tentang tenaga kerja dan pengupahan, baru boleh cakap soal nasionalisme","nasionalisme kau bilang?? atur dulu kebijakan tentang tenaga kerja dan pengupahan, baru boleh cakap soal nasionalisme",nasionalisme kau bilang atur dulu kebijakan tentang tenaga kerja dan pengupahan baru boleh cakap soal nasionalisme,nasionalisme kamu bilang atur dulu kebijakan tentang tenaga kerja dan pengupahan baru boleh cakap soal nasionalisme,"['nasionalisme', 'bilang', 'atur', 'bijak', 'tenaga', 'kerja', 'upah', 'cakap', 'nasionalisme']","[nasionalisme, bilang, atur, bijak, tenaga, kerja, upah, cakap, nasionalisme]",nasionalisme bilang atur bijak tenaga kerja upah cakap nasionalisme,1,0,2025-02-19 07:41:59,False,True,False,ms
kasian warga sontoloyo,kasian warga sontoloyo,kasian warga sontoloyo,kasian warga sontoloyo,"['kasi', 'warga', 'sontoloyo']","[kasi, warga, sontoloyo]",kasi warga sontoloyo,0,0,2025-02-21 12:30:26,False,True,False,id
"kopi_dingin’s comment: klo di jajah dari luar trus kabur, itu baru gk nasionalis bang,. lha ini ?? saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh 😅😂, sprti ucapan bung karno 😁","klo di jajah dari luar trus kabur, itu baru gk nasionalis bang,. lha ini ?? saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh 😅😂, sprti ucapan bung karno 😁",klo di jajah dari luar trus kabur itu baru gk nasionalis bang lha ini saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh sprti ucapan bung karno,kalau di jajah dari luar trus kabur itu baru tidak nasionalis bang lha ini saya takut bilang nya intinya lbih susah melawan teman sendiri drp melawan musuh seperti ucapan bung karno,"['jajah', 'trus', 'kabur', 'nasionalis', 'bang', 'lha', 'takut', 'bilang', 'inti', 'lbih', 'susah', 'lawan', 'teman', 'drp', 'lawan', 'musuh', 'ucap', 'karno']","[jajah, trus, kabur, nasionalis, bang, lha, takut, bilang, inti, lbih, susah, lawan, teman, drp, lawan, musuh, ucap, karno]",jajah trus kabur nasionalis bang lha takut bilang inti lbih susah lawan teman drp lawan musuh ucap karno,0,0,2025-02-18 07:41:47,False,True,False,id
"Setia’s comment: siapa sih Bahlil itu😂, baru denger","siapa sih Bahlil itu😂, baru denger",siapa sih bahlil itu baru denger,siapa sih bahlil itu baru denger,"['bahlil', 'denger']","[bahlil, denger]",bahlil denger,2,0,2025-02-14 03:52:26,False,True,False,id
kasian we gak bisa war takjil🤪🤪🤪,kasian we gak bisa war takjil🤪🤪🤪,kasian we gak bisa war takjil,kasian we tidak bisa war takjil,"['kasi', 'we', 'war', 'takjil']","[kasi, we, war, takjil]",kasi we war takjil,0,0,2025-02-10 09:23:40,False,True,False,id
"⭐️💫’s comment: jiwa nasionalisme gw muncul hanya saat:
1. tmnas main
2. lomba HUT RI","jiwa nasionalisme gw muncul hanya saat:
1. tmnas main
2. lomba HUT RI",jiwa nasionalisme gw muncul hanya saat 1 tmnas main 2 lomba hut ri,jiwa nasionalisme saya muncul hanya saat 1 tmnas main 2 lomba hut ri,"['jiwa', 'nasionalisme', 'muncul', 'tmnas', 'main', 'lomba', 'hut', 'ri']","[jiwa, nasionalisme, muncul, tmnas, main, lomba, hut, ri]",jiwa nasionalisme muncul tmnas main lomba hut ri,2,0,2025-02-15 03:06:48,False,True,False,id
Kouza’s comment: Bukannya Culture kerja Japan itu lebih menakutkan?,Bukannya Culture kerja Japan itu lebih menakutkan?,bukannya culture kerja japan itu lebih menakutkan,bukannya culture kerja japan itu lebih menakutkan,"['culture', 'kerja', 'japan', 'takut']","[culture, kerja, japan, takut]",culture kerja japan takut,0,3,2025-02-12 17:39:34,False,True,False,id
Korodju’s comment: ikut dong mau kerja di jepang,ikut dong mau kerja di jepang,ikut dong mau kerja di jepang,ikut dong mau kerja di jepang,"['kerja', 'jepang']","[kerja, jepang]",kerja jepang,0,0,2025-02-11 05:08:49,False,True,False,id
warga:udh yapping nya😹,warga:udh yapping nya😹,wargaudh yapping nya,wargaudh yapping nya,"['wargaudh', 'yapping']","[wargaudh, yapping]",wargaudh yapping,0,1,2025-02-17 09:46:59,False,True,False,id
Syahrul Bagas Tiar’s comment: omong opo cok,omong opo cok,omong opo cok,omong opo cok,"['omong', 'opo', 'cok']","[omong, opo, cok]",omong opo cok,0,0,2025-02-16 04:22:26,False,True,False,id
𝑹𝒂𝒕𝒏𝒂 sari’s comment: nasionalisme untuk diperas tenaganya doang,nasionalisme untuk diperas tenaganya doang,nasionalisme untuk diperas tenaganya doang,nasionalisme untuk diperas tenaganya doang,"['nasionalisme', 'peras', 'tenaga', 'doang']","[nasionalisme, peras, tenaga, doang]",nasionalisme peras tenaga doang,0,0,2025-02-20 02:19:19,False,True,False,id
fr’s comment: pikmi,pikmi,pikmi,pikmi,['pikmi'],[pikmi],pikmi,0,0,2025-02-20 10:35:29,False,True,False,tr
"V’s comment: coba tanyain dulu pak sama para koruptor, para aparat negara, pejabat² daerah, gak usah banyak ngomong.","coba tanyain dulu pak sama para koruptor, para aparat negara, pejabat² daerah, gak usah banyak ngomong.",coba tanyain dulu pak sama para koruptor para aparat negara pejabat² daerah gak usah banyak ngomong,coba tanyain dulu pak sama para koruptor para aparat negara pejabat² daerah tidak usah banyak ngomong,"['coba', 'tanyain', 'koruptor', 'aparat', 'negara', 'daerah', 'ngomong']","[coba, tanyain, koruptor, aparat, negara, daerah, ngomong]",coba tanyain koruptor aparat negara daerah ngomong,0,0,2025-02-19 08:54:27,False,True,False,id
pertanyaannya coba dibalik ke para pejabat,pertanyaannya coba dibalik ke para pejabat,pertanyaannya coba dibalik ke para pejabat,pertanyaannya coba dibalik ke para pejabat,"['tanya', 'coba', 'balik', 'jabat']","[tanya, coba, balik, jabat]",tanya coba balik jabat,1,0,2025-02-13 03:10:13,False,True,False,id
"Gede Cahyadi95’s comment: nasionalisme?😅
kami cuma kaum bawah pak, untuk sikap nasionalisme kami hanya sederhana saja, tapi malah dirusak sama bapak-bapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya😌","nasionalisme?😅
kami cuma kaum bawah pak, untuk sikap nasionalisme kami hanya sederhana saja, tapi malah dirusak sama bapak-bapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya😌",nasionalisme kami cuma kaum bawah pak untuk sikap nasionalisme kami hanya sederhana saja tapi malah dirusak sama bapakbapak yg punya duit dan relasi yg dg sadarnya membohongi rakyatnya,nasionalisme kami cuma kaum bawah pak untuk sikap nasionalisme kami hanya sederhana saja tapi malah dirusak sama bapakbapak yang punya duit dan relasi yang dg sadarnya membohongi rakyatnya,"['nasionalisme', 'kaum', 'sikap', 'nasionalisme', 'sederhana', 'rusak', 'bapakbapak', 'duit', 'relasi', 'dg', 'sadar', 'bohong', 'rakyat']","[nasionalisme, kaum, sikap, nasionalisme, sederhana, rusak, bapakbapak, duit, relasi, dg, sadar, bohong, rakyat]",nasionalisme kaum sikap nasionalisme sederhana rusak bapakbapak duit relasi dg sadar bohong rakyat,0,0,2025-03-04 13:22:28,False,True,False,id
"helloagus’s comment: udah lah kak, kakak sebagai tim HRD kasi masukan dong secara logika aja deh syarat2 rekrutmen nya, yang masuk akal aja, soal kemampuan akademik? semua orang bisa kok diajarin gak mesti proses rekrutnya sampek 10kali ujian semua di diuji, uji alam ghoib aja sekalian.","udah lah kak, kakak sebagai tim HRD kasi masukan dong secara logika aja deh syarat2 rekrutmen nya, yang masuk akal aja, soal kemampuan akademik? semua orang bisa kok diajarin gak mesti proses rekrutnya sampek 10kali ujian semua di diuji, uji alam ghoib aja sekalian.",udah lah kak kakak sebagai tim hrd kasi masukan dong secara logika aja deh syarat2 rekrutmen nya yang masuk akal aja soal kemampuan akademik semua orang bisa kok diajarin gak mesti proses rekrutnya sampek 10kali ujian semua di diuji uji alam ghoib aja sekalian,sudah lah kak kakak sebagai tim hrd kasi masukan dong secara logika aja deh syarat2 rekrutmen nya yang masuk akal aja soal kemampuan akademik semua orang bisa kok diajarin tidak mesti proses rekrutnya sampek 10kali ujian semua di diuji uji alam ghoib aja sekalian,"['kak', 'kakak', 'tim', 'hrd', 'kasi', 'masuk', 'logika', 'aja', 'rekrutmen', 'masuk', 'akal', 'aja', 'mampu', 'akademik', 'orang', 'diajarin', 'mesti', 'proses', 'rekrut', 'sampek', 'uji', 'uji', 'uji', 'alam', 'ghoib', 'aja']","[kak, kakak, tim, hrd, kasi, masuk, logika, aja, rekrutmen, masuk, akal, aja, mampu, akademik, orang, diajarin, mesti, proses, rekrut, sampek, uji, uji, uji, alam, ghoib, aja]",kak kakak tim hrd kasi masuk logika aja rekrutmen masuk akal aja mampu akademik orang diajarin mesti proses rekrut sampek uji uji uji alam ghoib aja,0,1,2025-02-19 01:56:15,False,True,False,id
"Rean’s comment: 2020#DirumahAja
2025#KaburAjaDulu
2030#KrisisEkonomi
2035#IndonesiaBubar😂😂","2020#DirumahAja
2025#KaburAjaDulu
2030#KrisisEkonomi
2035#IndonesiaBubar😂😂",2020 2025 2030 2035,2020 2025 2030 2035,[],[],,1,0,2025-02-16 00:03:43,False,True,False,id
𝙉𝙖𝙞𝙡𝙖’s comment: @🫀 ayok pindah ke jepang,@🫀 ayok pindah ke jepang,ayok pindah ke jepang,ayok pindah ke jepang,"['ayok', 'pindah', 'jepang']","[ayok, pindah, jepang]",ayok pindah jepang,1,0,2025-02-27 11:01:18,False,True,False,id
aku.ciciw’s comment: @angel jadi ke australi ga?,@angel jadi ke australi ga?,jadi ke australi ga,jadi ke australi tidak,['australi'],[australi],australi,0,0,2025-02-12 16:09:38,False,True,False,id
"Yandhi2000dtt’s comment: Sbg anak harus semangat dan fokus belajar, sbg ortu harus siap buka jalan peluang utk karier anak","Sbg anak harus semangat dan fokus belajar, sbg ortu harus siap buka jalan peluang utk karier anak",sbg anak harus semangat dan fokus belajar sbg ortu harus siap buka jalan peluang utk karier anak,sbg anak harus semangat dan fokus belajar sbg ortu harus siap buka jalan peluang untuk karier anak,"['sbg', 'anak', 'semangat', 'fokus', 'ajar', 'sbg', 'ortu', 'buka', 'jalan', 'peluang', 'karier', 'anak']","[sbg, anak, semangat, fokus, ajar, sbg, ortu, buka, jalan, peluang, karier, anak]",sbg anak semangat fokus ajar sbg ortu buka jalan peluang karier anak,2,0,2025-02-13 08:52:24,False,True,False,id
zia khumaira’s comment: saya cinta Indonesia tapi Indonesia tidak cinta saya sehingga kita mencari nafkah di negara orang,saya cinta Indonesia tapi Indonesia tidak cinta saya sehingga kita mencari nafkah di negara orang,saya cinta indonesia tapi indonesia tidak cinta saya sehingga kita mencari nafkah di negara orang,saya cinta indonesia tapi indonesia tidak cinta saya sehingga kita mencari nafkah di negara orang,"['cinta', 'indonesia', 'indonesia', 'cinta', 'cari', 'nafkah', 'negara', 'orang']","[cinta, indonesia, indonesia, cinta, cari, nafkah, negara, orang]",cinta indonesia indonesia cinta cari nafkah negara orang,2,0,2025-02-17 11:02:18,False,True,False,id
"Aku cinta indonesia , tapi kamboja lebih cinta aku 🥰🥰
#kaburajandulu","Aku cinta indonesia , tapi kamboja lebih cinta aku 🥰🥰
#kaburajandulu",aku cinta indonesia tapi kamboja lebih cinta aku,saya cinta indonesia tapi kamboja lebih cinta saya,"['cinta', 'indonesia', 'kamboja', 'cinta']","[cinta, indonesia, kamboja, cinta]",cinta indonesia kamboja cinta,0,0,2025-02-14 13:26:21,False,True,False,id
Minjeyaaaa’s comment: yaallah kuatkan iman hamba mu ini untuk belajar giat agar suatu hari nanti hamba mu ini bisa lolos beasiswa luar negeri itu🥺🥺🥹,yaallah kuatkan iman hamba mu ini untuk belajar giat agar suatu hari nanti hamba mu ini bisa lolos beasiswa luar negeri itu🥺🥺🥹,yaallah kuatkan iman hamba mu ini untuk belajar giat agar suatu hari nanti hamba mu ini bisa lolos beasiswa luar negeri itu,yaallah kuatkan iman hamba mu ini untuk belajar giat agar suatu hari nanti hamba mu ini bisa lolos beasiswa luar negeri itu,"['yaallah', 'kuat', 'iman', 'hamba', 'ajar', 'giat', 'hamba', 'lolos', 'beasiswa', 'negeri']","[yaallah, kuat, iman, hamba, ajar, giat, hamba, lolos, beasiswa, negeri]",yaallah kuat iman hamba ajar giat hamba lolos beasiswa negeri,0,0,2025-03-10 08:19:43,False,True,False,id
"himuro~`’s comment: masalahnya di negeri yang gede ini masa kalah sama negeri kecil, kalau kalian bandingin ""kan negara kecil mudah di atur karna wilayahnya keci"" NO. kalian salah besar, liat ajah negara china atau Amerika kan mereka negara gede tapi maju","masalahnya di negeri yang gede ini masa kalah sama negeri kecil, kalau kalian bandingin ""kan negara kecil mudah di atur karna wilayahnya keci"" NO. kalian salah besar, liat ajah negara china atau Amerika kan mereka negara gede tapi maju",masalahnya di negeri yang gede ini masa kalah sama negeri kecil kalau kalian bandingin kan negara kecil mudah di atur karna wilayahnya keci no kalian salah besar liat ajah negara china atau amerika kan mereka negara gede tapi maju,masalahnya di negeri yang gede ini masa kalah sama negeri kecil kalau kalian bandingin kan negara kecil mudah di atur karena wilayahnya keci no kalian salah besar liat ajah negara china atau amerika kan mereka negara gede tapi maju,"['negeri', 'gede', 'kalah', 'negeri', 'bandingin', 'negara', 'mudah', 'atur', 'wilayah', 'keci', 'no', 'salah', 'liat', 'ajah', 'negara', 'china', 'amerika', 'negara', 'gede', 'maju']","[negeri, gede, kalah, negeri, bandingin, negara, mudah, atur, wilayah, keci, no, salah, liat, ajah, negara, china, amerika, negara, gede, maju]",negeri gede kalah negeri bandingin negara mudah atur wilayah keci no salah liat ajah negara china amerika negara gede maju,0,0,2025-02-14 11:33:06,False,True,False,id
"org juga berpikir pindah bukan karna diluar negri nyaman, karna hidup butuh duit butuh kerja ,karna terkadang banyak JD tulang punggung kluarga sedangkan di indo lowongan kerja gak ngotak","org juga berpikir pindah bukan karna diluar negri nyaman, karna hidup butuh duit butuh kerja ,karna terkadang banyak JD tulang punggung kluarga sedangkan di indo lowongan kerja gak ngotak",org juga berpikir pindah bukan karna diluar negri nyaman karna hidup butuh duit butuh kerja karna terkadang banyak jd tulang punggung kluarga sedangkan di indo lowongan kerja gak ngotak,orang juga berpikir pindah bukan karena diluar negri nyaman karena hidup butuh duit butuh kerja karena terkadang banyak jadi tulang punggung kluarga sedangkan di indonesia lowongan kerja tidak ngotak,"['orang', 'pikir', 'pindah', 'luar', 'negri', 'nyaman', 'hidup', 'butuh', 'duit', 'butuh', 'kerja', 'terkadang', 'tulang', 'punggung', 'kluarga', 'indonesia', 'lowong', 'kerja', 'ngotak']","[orang, pikir, pindah, luar, negri, nyaman, hidup, butuh, duit, butuh, kerja, terkadang, tulang, punggung, kluarga, indonesia, lowong, kerja, ngotak]",orang pikir pindah luar negri nyaman hidup butuh duit butuh kerja terkadang tulang punggung kluarga indonesia lowong kerja ngotak,2,0,2025-02-12 14:09:19,False,True,False,id
"larassati Jambi 🇮🇩’s comment: negara kalau banyak peraturan malah hancur pak.
apalagi banyak peraturan yg dibuat banyak juga yg di langgar.","negara kalau banyak peraturan malah hancur pak.
apalagi banyak peraturan yg dibuat banyak juga yg di langgar.",negara kalau banyak peraturan malah hancur pak apalagi banyak peraturan yg dibuat banyak juga yg di langgar,negara kalau banyak peraturan malah hancur pak apalagi banyak peraturan yang dibuat banyak juga yang di langgar,"['negara', 'atur', 'hancur', 'atur', 'langgar']","[negara, atur, hancur, atur, langgar]",negara atur hancur atur langgar,0,0,2025-02-18 02:39:48,False,True,False,id
"kica kica✅’s comment: selama sistem di indo masih memelihara tikus tikus berdasi , yg punya bakat yg punya skil yg punya kemampuan tp tak di lihat semua nya ga akan di lirik ,jdi ga akan berkembang klo di luar baru di lirik","selama sistem di indo masih memelihara tikus tikus berdasi , yg punya bakat yg punya skil yg punya kemampuan tp tak di lihat semua nya ga akan di lirik ,jdi ga akan berkembang klo di luar baru di lirik",selama sistem di indo masih memelihara tikus tikus berdasi yg punya bakat yg punya skil yg punya kemampuan tp tak di lihat semua nya ga akan di lirik jdi ga akan berkembang klo di luar baru di lirik,selama sistem di indonesia masih memelihara tikus tikus berdasi yang punya bakat yang punya skil yang punya kemampuan tp tak di lihat semua nya tidak akan di lirik jadi tidak akan berkembang kalau di luar baru di lirik,"['sistem', 'indonesia', 'pelihara', 'tikus', 'tikus', 'das', 'bakat', 'skil', 'mampu', 'tp', 'lihat', 'lirik', 'kembang', 'lirik']","[sistem, indonesia, pelihara, tikus, tikus, das, bakat, skil, mampu, tp, lihat, lirik, kembang, lirik]",sistem indonesia pelihara tikus tikus das bakat skil mampu tp lihat lirik kembang lirik,0,0,2025-02-16 05:27:15,False,True,False,id
kurns’s comment: Nasionalisme cukup sampe SMA aja pak pas upacara.,Nasionalisme cukup sampe SMA aja pak pas upacara.,nasionalisme cukup sampe sma aja pak pas upacara,nasionalisme cukup sampe sma aja pak pas upacara,"['nasionalisme', 'sampe', 'sma', 'aja', 'pas', 'upacara']","[nasionalisme, sampe, sma, aja, pas, upacara]",nasionalisme sampe sma aja pas upacara,0,0,2025-02-15 22:55:15,False,True,False,id
"amerika adlh satu2nya negara yg tercatat menang perang lawan penjajahnya, Inggris","amerika adlh satu2nya negara yg tercatat menang perang lawan penjajahnya, Inggris",amerika adlh satu2nya negara yg tercatat menang perang lawan penjajahnya inggris,amerika adlh satu2nya negara yang tercatat menang perang lawan penjajahnya inggris,"['amerika', 'adlh', 'negara', 'catat', 'menang', 'perang', 'lawan', 'jajah', 'inggris']","[amerika, adlh, negara, catat, menang, perang, lawan, jajah, inggris]",amerika adlh negara catat menang perang lawan jajah inggris,0,0,2025-02-17 19:33:05,False,True,False,id
"Quimby’s comment: Ade gw ngelamar pake ijasah S1 ke pabrik gajih cm 2,2 jt umr mjl udah gtu masuknya harus pake amplop 8 jt.. gimana nih sma sekali sangat rugi.","Ade gw ngelamar pake ijasah S1 ke pabrik gajih cm 2,2 jt umr mjl udah gtu masuknya harus pake amplop 8 jt.. gimana nih sma sekali sangat rugi.",ade gw ngelamar pake ijasah s1 ke pabrik gajih cm 22 jt umr mjl udah gtu masuknya harus pake amplop 8 jt gimana nih sma sekali sangat rugi,ade saya ngelamar pake ijasah s1 ke pabrik gajih cm 22 juta umr mjl sudah begitu masuknya harus pake amplop 8 juta bagaimana nih sma sekali sangat rugi,"['ade', 'ngelamar', 'pake', 'ijasah', 'pabrik', 'gajih', 'cm', 'juta', 'umr', 'mjl', 'masuk', 'pake', 'amplop', 'juta', 'sma', 'rugi']","[ade, ngelamar, pake, ijasah, pabrik, gajih, cm, juta, umr, mjl, masuk, pake, amplop, juta, sma, rugi]",ade ngelamar pake ijasah pabrik gajih cm juta umr mjl masuk pake amplop juta sma rugi,1,0,2025-02-17 02:51:10,False,True,False,id
Rutts Dross’s comment: negara hebat negara yg rakyatnya sejahtera bukan pejabat nya😁😁😁,negara hebat negara yg rakyatnya sejahtera bukan pejabat nya😁😁😁,negara hebat negara yg rakyatnya sejahtera bukan pejabat nya,negara hebat negara yang rakyatnya sejahtera bukan pejabat nya,"['negara', 'hebat', 'negara', 'rakyat', 'sejahtera', 'jabat']","[negara, hebat, negara, rakyat, sejahtera, jabat]",negara hebat negara rakyat sejahtera jabat,1,0,2025-02-15 00:10:36,False,True,False,ms
kami malah ragu kerja para pejabat😅,kami malah ragu kerja para pejabat😅,kami malah ragu kerja para pejabat,kami malah ragu kerja para pejabat,"['ragu', 'kerja', 'jabat']","[ragu, kerja, jabat]",ragu kerja jabat,0,0,2025-02-16 09:58:31,False,True,False,id
Muçes’s comment: jogetin aja💃,jogetin aja💃,jogetin aja,jogetin aja,"['jogetin', 'aja']","[jogetin, aja]",jogetin aja,1,0,2025-02-12 07:37:50,False,True,False,id
