text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
deb🅾️yy’s comment: duh gimna yaa mm #kaburajadulu 😗😗,duh gimna yaa mm #kaburajadulu 😗😗,duh gimna yaa mm,duh gimna yaa mm,"['duh', 'gimna', 'yaa', 'mm']","[duh, gimna, yaa, mm]",duh gimna yaa mm,0,0,2025-02-19 07:32:21,False,True,False,id
mau pindah mau gk ya biarin aja sih pak,mau pindah mau gk ya biarin aja sih pak,mau pindah mau gk ya biarin aja sih pak,mau pindah mau tidak ya biarin aja sih pak,"['pindah', 'biarin', 'aja']","[pindah, biarin, aja]",pindah biarin aja,0,0,2025-02-20 01:53:22,False,True,False,id
djjjj’s comment: kak klok gagal daftar akmil aku berkeinginan #KABUR AJA DULU,kak klok gagal daftar akmil aku berkeinginan #KABUR AJA DULU,kak klok gagal daftar akmil aku berkeinginan aja dulu,kak klok gagal daftar akmil saya berkeinginan aja dulu,"['kak', 'klok', 'gagal', 'daftar', 'akmil', 'aja']","[kak, klok, gagal, daftar, akmil, aja]",kak klok gagal daftar akmil aja,0,0,2025-02-16 13:09:28,False,True,False,id
"Valen’s comment: jika pngurusan ke luar negeri tidak ribet, indonesia sudah kekurangan anak muda dari dulu","jika pngurusan ke luar negeri tidak ribet, indonesia sudah kekurangan anak muda dari dulu",jika pngurusan ke luar negeri tidak ribet indonesia sudah kekurangan anak muda dari dulu,jika pngurusan ke luar negeri tidak ribet indonesia sudah kekurangan anak muda dari dulu,"['pngurusan', 'negeri', 'ribet', 'indonesia', 'kurang', 'anak', 'muda']","[pngurusan, negeri, ribet, indonesia, kurang, anak, muda]",pngurusan negeri ribet indonesia kurang anak muda,0,0,2025-02-19 05:31:56,False,True,False,id
🍒’s comment: gimana ya cara kabur ke luar negri😫,gimana ya cara kabur ke luar negri😫,gimana ya cara kabur ke luar negri,bagaimana ya cara kabur ke luar negri,"['kabur', 'negri']","[kabur, negri]",kabur negri,0,0,2025-02-19 02:45:07,False,True,False,id
visca>barca<🥶’s comment: iyalah ke luar negeri di indo banyak tikus😂😂😂,iyalah ke luar negeri di indo banyak tikus😂😂😂,iyalah ke luar negeri di indo banyak tikus,iyalah ke luar negeri di indonesia banyak tikus,"['iya', 'negeri', 'indonesia', 'tikus']","[iya, negeri, indonesia, tikus]",iya negeri indonesia tikus,0,0,2025-02-22 23:23:05,False,True,False,id
Mending pindah bang daripada korupsi,Mending pindah bang daripada korupsi,mending pindah bang daripada korupsi,mending pindah bang daripada korupsi,"['mending', 'pindah', 'bang', 'korupsi']","[mending, pindah, bang, korupsi]",mending pindah bang korupsi,0,0,2025-02-20 02:06:20,False,True,False,id
"AA’s comment: hidup layak dan banyak uang itu impian bagi semua orang,tapi jauh dari sanak sodara dan tanah kelahiran itu sangat sulit bagi saya😊
bersyukur bisa memenuhi kebutuhan sehari hari meskipun gaya hidup selalu kurang😊","hidup layak dan banyak uang itu impian bagi semua orang,tapi jauh dari sanak sodara dan tanah kelahiran itu sangat sulit bagi saya😊
bersyukur bisa memenuhi kebutuhan sehari hari meskipun gaya hidup selalu kurang😊",hidup layak dan banyak uang itu impian bagi semua orangtapi jauh dari sanak sodara dan tanah kelahiran itu sangat sulit bagi saya bersyukur bisa memenuhi kebutuhan sehari hari meskipun gaya hidup selalu kurang,hidup layak dan banyak uang itu impian bagi semua orangtapi jauh dari sanak sodara dan tanah kelahiran itu sangat sulit bagi saya bersyukur bisa memenuhi kebutuhan sehari hari meskipun gaya hidup selalu kurang,"['hidup', 'layak', 'uang', 'impi', 'orangtapi', 'sanak', 'sodara', 'tanah', 'lahir', 'sulit', 'syukur', 'penuh', 'butuh', 'hari', 'gaya', 'hidup']","[hidup, layak, uang, impi, orangtapi, sanak, sodara, tanah, lahir, sulit, syukur, penuh, butuh, hari, gaya, hidup]",hidup layak uang impi orangtapi sanak sodara tanah lahir sulit syukur penuh butuh hari gaya hidup,0,0,2025-02-18 04:31:38,False,True,False,id
#tidurajadulu,#tidurajadulu,,,[],[],,0,0,2025-02-12 15:19:53,False,True,False,id
"Kerja serius, gaji petantang petenteng😅","Kerja serius, gaji petantang petenteng😅",kerja serius gaji petantang petenteng,kerja serius gaji petantang petenteng,"['kerja', 'serius', 'gaji', 'tantang', 'petenteng']","[kerja, serius, gaji, tantang, petenteng]",kerja serius gaji tantang petenteng,0,0,2025-02-20 02:08:42,False,True,False,ms
Bela Ternate’s comment: @Dumbwaystostop,@Dumbwaystostop,,,[],[],,0,0,2025-02-20 15:02:02,False,True,False,un
"honey77’s comment: salah sendiri kita rakyat Indonesia kerja gaji minim banget
yang kaya cuma perwakilan rakyat dan para koruptor nya","salah sendiri kita rakyat Indonesia kerja gaji minim banget
yang kaya cuma perwakilan rakyat dan para koruptor nya",salah sendiri kita rakyat indonesia kerja gaji minim banget yang kaya cuma perwakilan rakyat dan para koruptor nya,salah sendiri kita rakyat indonesia kerja gaji minim banget yang kaya cuma perwakilan rakyat dan para koruptor nya,"['salah', 'rakyat', 'indonesia', 'kerja', 'gaji', 'minim', 'banget', 'kaya', 'wakil', 'rakyat', 'koruptor']","[salah, rakyat, indonesia, kerja, gaji, minim, banget, kaya, wakil, rakyat, koruptor]",salah rakyat indonesia kerja gaji minim banget kaya wakil rakyat koruptor,0,0,2025-02-23 08:43:07,False,True,False,id
lu jadi londo ireng..yah mereka lebih suka pindah.,lu jadi londo ireng..yah mereka lebih suka pindah.,lu jadi londo irengyah mereka lebih suka pindah,kamu jadi londo irengyah mereka lebih suka pindah,"['londo', 'irengyah', 'suka', 'pindah']","[londo, irengyah, suka, pindah]",londo irengyah suka pindah,1,0,2025-02-17 09:47:25,False,True,False,id
phiera🫧’s comment: @icik,@icik,,,[],[],,0,0,2025-02-19 01:49:45,False,True,False,un
Habibie aja ga betah di indo,Habibie aja ga betah di indo,habibie aja ga betah di indo,habibie aja tidak betah di indonesia,"['habibie', 'aja', 'betah', 'indonesia']","[habibie, aja, betah, indonesia]",habibie aja betah indonesia,1,0,2025-02-12 07:14:10,False,True,False,id
"Crypto Combat’s comment: soon
#kaburajadulu","soon
#kaburajadulu",soon,soon,['soon'],[soon],soon,0,0,2025-02-12 16:35:00,False,True,False,id
si anggota JKT malah mau tinggal disini..,si anggota JKT malah mau tinggal disini..,si anggota jkt malah mau tinggal disini,si anggota jakarta malah mau tinggal disini,"['anggota', 'jakarta', 'tinggal']","[anggota, jakarta, tinggal]",anggota jakarta tinggal,0,0,2025-02-11 01:24:03,False,True,False,id
gw yang gangster o aja😹😹’s comment: otw ke negaara bekasi,otw ke negaara bekasi,otw ke negaara bekasi,otw ke negaara bekasi,"['otw', 'negaara', 'bekas']","[otw, negaara, bekas]",otw negaara bekas,0,0,2025-02-15 07:26:50,False,True,False,id
"kwadati’s comment: emngnya klo nasionalisme bs buat beli gas elpiji, beras, byr sekolah,ma byr pajak gt kah 😩","emngnya klo nasionalisme bs buat beli gas elpiji, beras, byr sekolah,ma byr pajak gt kah 😩",emngnya klo nasionalisme bs buat beli gas elpiji beras byr sekolahma byr pajak gt kah,emngnya kalau nasionalisme bisa buat beli gas elpiji beras byr sekolahma byr pajak begitu kah,"['emngnya', 'nasionalisme', 'beli', 'gas', 'elpiji', 'beras', 'byr', 'sekolahma', 'byr', 'pajak', 'kah']","[emngnya, nasionalisme, beli, gas, elpiji, beras, byr, sekolahma, byr, pajak, kah]",emngnya nasionalisme beli gas elpiji beras byr sekolahma byr pajak kah,0,0,2025-02-16 03:12:15,False,True,False,id
zmadhan860’s comment: bro gw masih setia nkri walau istri jepang kalo anak ga tau nih ikut ibu apa bapak y warga negara y🤣,bro gw masih setia nkri walau istri jepang kalo anak ga tau nih ikut ibu apa bapak y warga negara y🤣,bro gw masih setia nkri walau istri jepang kalo anak ga tau nih ikut ibu apa bapak y warga negara y,bro saya masih setia nkri walau istri jepang kalau anak tidak tau nih ikut ibu apa bapak y warga negara y,"['bro', 'setia', 'nkri', 'istri', 'jepang', 'anak', 'tau', 'warga', 'negara']","[bro, setia, nkri, istri, jepang, anak, tau, warga, negara]",bro setia nkri istri jepang anak tau warga negara,1,0,2025-02-15 03:32:15,False,True,False,id
"siskaKaSis’s comment: lah yg pindah dikata ga nasionalisme,,trs yg korupsi apa namanya????!!!!","lah yg pindah dikata ga nasionalisme,,trs yg korupsi apa namanya????!!!!",lah yg pindah dikata ga nasionalismetrs yg korupsi apa namanya,lah yang pindah dikata tidak nasionalismetrs yang korupsi apa namanya,"['pindah', 'kata', 'nasionalismetrs', 'korupsi', 'nama']","[pindah, kata, nasionalismetrs, korupsi, nama]",pindah kata nasionalismetrs korupsi nama,0,0,2025-02-18 03:12:45,False,True,False,id
"Y.’s comment: #kaburajadulu lagi diusahakan karena butuh persiapan😁, kalo negara kita udah bener kita balik lagi 🥰","#kaburajadulu lagi diusahakan karena butuh persiapan😁, kalo negara kita udah bener kita balik lagi 🥰",lagi diusahakan karena butuh persiapan kalo negara kita udah bener kita balik lagi,lagi diusahakan karena butuh persiapan kalau negara kita sudah benar kita balik lagi,"['usaha', 'butuh', 'siap', 'negara']","[usaha, butuh, siap, negara]",usaha butuh siap negara,51,17,2025-02-10 08:01:32,True,True,False,id
Indonesia cinta kita hnya sj dhlangi oleh pemerintah sbgai org ketiga,Indonesia cinta kita hnya sj dhlangi oleh pemerintah sbgai org ketiga,indonesia cinta kita hnya sj dhlangi oleh pemerintah sbgai org ketiga,indonesia cinta kita hnya sj dhlangi oleh pemerintah sbgai orang ketiga,"['indonesia', 'cinta', 'hnya', 'sj', 'dhlangi', 'perintah', 'sbgai', 'orang', 'tiga']","[indonesia, cinta, hnya, sj, dhlangi, perintah, sbgai, orang, tiga]",indonesia cinta hnya sj dhlangi perintah sbgai orang tiga,0,0,2025-02-21 03:10:01,False,True,False,id
"dk’s comment: padahal nasionalisme tidak harus menetap di negaranya, kalau ada kesempatam sekolah/kerja di LN bagus sukur² ilmu yg d dapat bisa d bawa ke indo utk membangun negri ini","padahal nasionalisme tidak harus menetap di negaranya, kalau ada kesempatam sekolah/kerja di LN bagus sukur² ilmu yg d dapat bisa d bawa ke indo utk membangun negri ini",padahal nasionalisme tidak harus menetap di negaranya kalau ada kesempatam sekolahkerja di ln bagus sukur² ilmu yg d dapat bisa d bawa ke indo utk membangun negri ini,padahal nasionalisme tidak harus menetap di negaranya kalau ada kesempatam sekolahkerja di ln bagus sukur² ilmu yang d dapat bisa d bawa ke indonesia untuk membangun negri ini,"['nasionalisme', 'tetap', 'negara', 'kesempatam', 'sekolahkerja', 'ln', 'bagus', 'ilmu', 'bawa', 'indonesia', 'bangun', 'negri']","[nasionalisme, tetap, negara, kesempatam, sekolahkerja, ln, bagus, ilmu, bawa, indonesia, bangun, negri]",nasionalisme tetap negara kesempatam sekolahkerja ln bagus ilmu bawa indonesia bangun negri,1,0,2025-02-13 06:19:41,False,True,False,id
"Me.Ariess’s comment: enak ko hidup d indonesia mudah jg cari kerja, kalau punya kenalan sama para penguasa🤣 alhamdullilah 2 taon dri lulus kuliah masi rebahan aja:)","enak ko hidup d indonesia mudah jg cari kerja, kalau punya kenalan sama para penguasa🤣 alhamdullilah 2 taon dri lulus kuliah masi rebahan aja:)",enak ko hidup d indonesia mudah jg cari kerja kalau punya kenalan sama para penguasa alhamdullilah 2 taon dri lulus kuliah masi rebahan aja,enak ko hidup d indonesia mudah jg cari kerja kalau punya kenalan sama para penguasa alhamdullilah 2 taon dri lulus kuliah masi rebahan aja,"['enak', 'ko', 'hidup', 'indonesia', 'mudah', 'jg', 'cari', 'kerja', 'kenal', 'kuasa', 'alhamdullilah', 'taon', 'dri', 'lulus', 'kuliah', 'mas', 'rebah', 'aja']","[enak, ko, hidup, indonesia, mudah, jg, cari, kerja, kenal, kuasa, alhamdullilah, taon, dri, lulus, kuliah, mas, rebah, aja]",enak ko hidup indonesia mudah jg cari kerja kenal kuasa alhamdullilah taon dri lulus kuliah mas rebah aja,0,0,2025-02-17 16:55:34,False,True,False,id
anak muda mending keluar negri deh,anak muda mending keluar negri deh,anak muda mending keluar negri deh,anak muda mending keluar negri deh,"['anak', 'muda', 'mending', 'negri']","[anak, muda, mending, negri]",anak muda mending negri,0,0,2025-02-18 13:09:29,False,True,False,id
happiness 103℅’s comment: bukan ssoal nasionalisme tp ini soal perut😂,bukan ssoal nasionalisme tp ini soal perut😂,bukan ssoal nasionalisme tp ini soal perut,bukan ssoal nasionalisme tp ini soal perut,"['ssoal', 'nasionalisme', 'tp', 'perut']","[ssoal, nasionalisme, tp, perut]",ssoal nasionalisme tp perut,0,0,2025-02-20 03:47:37,False,True,False,id
"pejabat,,nya kebanyakan maling semua,,,","pejabat,,nya kebanyakan maling semua,,,",pejabatnya kebanyakan maling semua,pejabatnya kebanyakan maling semua,"['jabat', 'banyak', 'maling']","[jabat, banyak, maling]",jabat banyak maling,0,0,2025-02-19 17:43:03,False,True,False,id
adŕe’s comment: gak kabur gak mbadok pak de???!,gak kabur gak mbadok pak de???!,gak kabur gak mbadok pak de,tidak kabur tidak mbadok pak de,"['kabur', 'mbadok', 'de']","[kabur, mbadok, de]",kabur mbadok de,0,0,2025-02-19 03:35:34,False,True,False,id
"ayo dong,aku juga mau😭","ayo dong,aku juga mau😭",ayo dongaku juga mau,ayo dongaku juga mau,['dongaku'],[dongaku],dongaku,0,0,2025-02-14 16:48:58,False,True,False,id
"random’s comment: Persyaratan kerja nya banyak banget, umur lah tinggi badan lah harus cakep lah 😒","Persyaratan kerja nya banyak banget, umur lah tinggi badan lah harus cakep lah 😒",persyaratan kerja nya banyak banget umur lah tinggi badan lah harus cakep lah,persyaratan kerja nya banyak banget umur lah tinggi badan lah harus cakep lah,"['syarat', 'kerja', 'banget', 'umur', 'badan', 'cakep']","[syarat, kerja, banget, umur, badan, cakep]",syarat kerja banget umur badan cakep,0,0,2025-02-16 01:15:27,False,True,False,id
duid duid duid duid,duid duid duid duid,duid duid duid duid,duid duid duid duid,"['duid', 'duid', 'duid', 'duid']","[duid, duid, duid, duid]",duid duid duid duid,1,0,2025-02-14 07:58:47,False,True,False,nl
PedasMaut’s comment: gue mau kabur kak tapi suami GK rela ninggalin keluarga nya😫😫😫,gue mau kabur kak tapi suami GK rela ninggalin keluarga nya😫😫😫,gue mau kabur kak tapi suami gk rela ninggalin keluarga nya,gue mau kabur kak tapi suami tidak rela ninggalin keluarga nya,"['gue', 'kabur', 'kak', 'suami', 'rela', 'ninggalin', 'keluarga']","[gue, kabur, kak, suami, rela, ninggalin, keluarga]",gue kabur kak suami rela ninggalin keluarga,0,0,2025-02-20 01:09:47,False,True,False,id
dijajah ratusan tahun ga berbenah sama sekali nih negara😁,dijajah ratusan tahun ga berbenah sama sekali nih negara😁,dijajah ratusan tahun ga berbenah sama sekali nih negara,dijajah ratusan tahun tidak berbenah sama sekali nih negara,"['jajah', 'ratus', 'benah', 'negara']","[jajah, ratus, benah, negara]",jajah ratus benah negara,0,1,2025-02-17 07:51:03,False,True,False,id
"pindah planet aja udh, gua bawa wifi tar🗿","pindah planet aja udh, gua bawa wifi tar🗿",pindah planet aja udh gua bawa wifi tar,pindah planet aja sudah saya bawa wifi tar,"['pindah', 'planet', 'aja', 'bawa', 'wifi', 'tar']","[pindah, planet, aja, bawa, wifi, tar]",pindah planet aja bawa wifi tar,0,0,2025-02-18 04:29:58,False,True,False,id
"cah rantau.’s comment: nk luar negri mlah lbih di hargai,gk pake tanya lulusanmu apa,pengalamanmu apa,yg penting niat","nk luar negri mlah lbih di hargai,gk pake tanya lulusanmu apa,pengalamanmu apa,yg penting niat",nk luar negri mlah lbih di hargaigk pake tanya lulusanmu apapengalamanmu apayg penting niat,nk luar negri mlah lbih di hargaigk pake tanya lulusanmu apapengalamanmu apayg penting niat,"['nk', 'negri', 'mlah', 'lbih', 'hargaigk', 'pake', 'lulus', 'apapengalamanmu', 'apayg', 'niat']","[nk, negri, mlah, lbih, hargaigk, pake, lulus, apapengalamanmu, apayg, niat]",nk negri mlah lbih hargaigk pake lulus apapengalamanmu apayg niat,0,0,2025-02-19 12:46:57,False,True,False,id
"BabyGirl’s comment: syarat pekerjaaan diindonesia: Berpenampilan menarik, berpengalaman minimal 1,5 abad sebelum Masehi dalam bidangnya, bisa mengatasi gempa, tsunami, angin topan tinggi 2m,pndidikan S14 pro, gaji 1,5 J.","syarat pekerjaaan diindonesia: Berpenampilan menarik, berpengalaman minimal 1,5 abad sebelum Masehi dalam bidangnya, bisa mengatasi gempa, tsunami, angin topan tinggi 2m,pndidikan S14 pro, gaji 1,5 J.",syarat pekerjaaan diindonesia berpenampilan menarik berpengalaman minimal 15 abad sebelum masehi dalam bidangnya bisa mengatasi gempa tsunami angin topan tinggi 2mpndidikan s14 pro gaji 15 j,syarat pekerjan diindonesia berpenampilan menarik berpengalaman minimal 15 abad sebelum masehi dalam bidangnya bisa mengatasi gempa tsunami angin topan tinggi 2mpndidikan s14 pro gaji 15 j,"['syarat', 'pekerjan', 'indonesia', 'tampil', 'tarik', 'alam', 'minimal', 'abad', 'masehi', 'bidang', 'atas', 'gempa', 'tsunami', 'angin', 'topan', 'pro', 'gaji']","[syarat, pekerjan, indonesia, tampil, tarik, alam, minimal, abad, masehi, bidang, atas, gempa, tsunami, angin, topan, pro, gaji]",syarat pekerjan indonesia tampil tarik alam minimal abad masehi bidang atas gempa tsunami angin topan pro gaji,0,0,2025-02-17 07:01:25,False,True,False,id
Mocchi’s comment: yg dah dapet kerjaan di jepang dan dapat gaji yg lumayan besar juga keren sih gw juga pengen,yg dah dapet kerjaan di jepang dan dapat gaji yg lumayan besar juga keren sih gw juga pengen,yg dah dapet kerjaan di jepang dan dapat gaji yg lumayan besar juga keren sih gw juga pengen,yang dah dapet kerjaan di jepang dan dapat gaji yang lumayan besar juga keren sih saya juga ingin,"['dah', 'dapet', 'kerja', 'jepang', 'gaji', 'lumayan', 'keren']","[dah, dapet, kerja, jepang, gaji, lumayan, keren]",dah dapet kerja jepang gaji lumayan keren,1,0,2025-02-15 00:05:30,False,True,False,id
xhopsekoban98’s comment: caranya gimana,caranya gimana,caranya gimana,caranya bagaimana,[],[],,0,4,2025-02-11 07:34:31,False,True,False,id
"SAYA CINTA NKRI,TAPI NKRI NYA MALAH MENCINTAI PARA PEJABAT DAN GOLONGAN ELIT YANG PUNYA KUASA 😭😭😭","SAYA CINTA NKRI,TAPI NKRI NYA MALAH MENCINTAI PARA PEJABAT DAN GOLONGAN ELIT YANG PUNYA KUASA 😭😭😭",saya cinta nkritapi nkri nya malah mencintai para pejabat dan golongan elit yang punya kuasa,saya cinta nkritapi nkri nya malah mencintai para pejabat dan golongan elit yang punya kuasa,"['cinta', 'nkritapi', 'nkri', 'cinta', 'jabat', 'golong', 'elit', 'kuasa']","[cinta, nkritapi, nkri, cinta, jabat, golong, elit, kuasa]",cinta nkritapi nkri cinta jabat golong elit kuasa,0,0,2025-02-19 10:39:22,False,True,False,id
tyas୨ৎ’s comment: #kaburajadulu @mirsss🕊️ @haihes ayo ke arab jadi tenaga kesehatan,#kaburajadulu @mirsss🕊️ @haihes ayo ke arab jadi tenaga kesehatan,ayo ke arab jadi tenaga kesehatan,ayo ke arab jadi tenaga kesehatan,"['arab', 'tenaga', 'sehat']","[arab, tenaga, sehat]",arab tenaga sehat,0,0,2025-02-20 04:06:52,False,True,False,id
